,LOC,ORG,PER,DATE,Mean
kin,,0.9714268637791258,0.974334220394041,,0.9728805420865834
ewe,,0.9600860294902139,0.9784419307439152,,0.9692639801170646
sna,0.9462801212077402,0.9796263895419771,0.9687656077958027,,0.96489070618184
fon,0.9383243920400695,0.9737484945182022,0.9773108923303547,,0.9631279262962088
twi,0.927398484862173,0.976770045480366,0.9843726972755533,,0.9628470758726975
mos,0.9464889678449181,0.961668616773461,0.9794410472378211,,0.9625328772854002
bbj,0.9463559116951104,0.97451394942912,0.9630287054062656,,0.9612995221768319
wol,0.9414937272082644,0.97492619329547,,,0.9582099602518672
nya,0.9465132636864407,0.9697479142775562,,,0.9581305889819984
ibo,0.953553280583792,0.9614338509305069,,,0.9574935657571495
yor,0.9478415609853662,0.9582003921262248,,,0.9530209765557955
lug,0.9158009504776861,0.9643819580241033,0.9760021678394947,,0.9520616921137613
xho,0.9401945559383957,,0.9613692863264491,,0.9507819211324224
tsn,0.9259297052500158,0.9753109362359453,,,0.9506203207429806
zul,0.9187008271745833,0.9761150704735793,,,0.9474079488240813
hau,0.9134098058914893,,0.9800046237237784,,0.9467072148076339
pcm,0.9238287895291473,,0.9669003055316394,,0.9453645475303933
luo,0.9372834429081099,0.9399349403533194,0.9490840621556776,,0.9421008151390357
swa,0.8960686518310111,0.9485667291405919,0.9777485768053409,,0.9407946525923147
bam,0.9072395138515814,0.9700964365944209,,,0.9386679752230012
