,PER,LOC,ORG,DATE,SWD_mean
bam,0.015761172629936482,0.016779697023594053,0.01996849599527195,0.014658065959338273,0.01679185790203519
bbj,0.011924530803298694,0.023343247202319617,0.017223732929778635,0.019795998566223716,0.018071877375405165
ewe,0.012816763386581442,0.013903001346989186,0.012731168186292052,0.02151874449191382,0.015242419352944125
fon,0.01300338318105787,0.017850197767984355,0.013856649772606033,0.0201591802879193,0.01621735275239189
hau,0.012363303502752387,0.022144976730487542,0.013975205962196924,0.012321887033976964,0.015201343307353454
ibo,0.013000940154597629,0.017488245717686368,0.01113707605509262,0.011522806153152487,0.013287267020132276
kin,0.012215390701385331,0.011473690163256833,0.011659077887088642,0.011336932270751277,0.011671272755620521
lug,0.006678074411865964,0.01298487905296497,0.014259168954595225,0.0149523281470465,0.012218612641618165
luo,0.011903543238076963,0.013680577061677468,0.01366082823551551,0.013606098397758615,0.013212761733257139
mos,0.013470515957124007,0.01611924247845309,0.014551286807545694,0.022479824829133577,0.01665521751806409
nya,0.012328743936450337,0.013961761880636914,0.01153058420823072,0.01304525124396605,0.012716585317321005
pcm,0.011277941326625296,0.013316775927705748,0.014138543232547818,0.02017798322958697,0.014727810929116458
sna,0.01175472569957492,0.016731460875234916,0.01276096536003024,0.013002174285247747,0.013562331555021956
swa,0.012526757005616673,0.010215599837465561,0.01387440346115909,0.016338626811375434,0.01323884677890419
tsn,0.013755949556070846,0.014028659466930549,0.012164103795839765,0.012553131645290705,0.013125461116032966
twi,0.011907374875590904,0.01341164587847743,0.010309820319889695,0.015598936242895434,0.012806944329213366
wol,0.012099312590180489,0.017236864627193427,0.012819603412026481,0.01286600943421945,0.013755447515904962
xho,0.013992182481160853,0.01920395192610158,0.014242022851249203,0.012365145567855507,0.014950825706591786
yor,0.018823188303940697,0.022784132344895625,0.017090560932047083,0.01996851102285291,0.019666598150934078
zul,0.015223024422994058,0.01529299116009497,0.01057695259078173,0.01260808487313625,0.013425263261751752
