,ORG,DATE,PER,LOC,Mean
sna,0.9988100369209919,0.999293729075574,0.9922587982650202,0.9986857509423901,0.997262078800994
nya,0.9991153813251101,0.9988793992843223,0.9918602928717231,0.9989996348243155,0.9972136770763678
luo,0.9985413778429613,0.9991346095006209,0.9913409790964239,0.9991225948152694,0.9970348903138189
twi,0.9990963244627471,0.997889005881914,0.992198409411946,0.9987728879017235,0.9969891569145826
xho,0.9985384460692801,0.9987926050923159,0.9921741369270494,0.9981974436322794,0.9969256579302312
wol,0.998813901458417,0.9990839574749295,0.9911207446529527,0.9983694714610865,0.9968470187618464
lug,0.9975160306947759,0.9992925921300144,0.9913848407924482,0.9989149319721253,0.996777098897341
kin,0.9988220526544119,0.999300931823915,0.9899856265413942,0.9988556657440631,0.9967410691909461
zul,0.9986693412027114,0.9987845117405201,0.9903755940405293,0.9987734991857382,0.9966507365423747
mos,0.9985272089145906,0.9986645565184189,0.9911515637831795,0.9980852835977614,0.9966071532034876
tsn,0.998513507116773,0.9991728466365545,0.9909188918075614,0.9976051630046208,0.9965526021413773
ibo,0.9985156058977448,0.9988411714804112,0.9904442641812976,0.9982761506579177,0.9965192980543429
swa,0.9982787995453376,0.9974265249987505,0.9921906951809434,0.9980931631139816,0.9964972957097533
ewe,0.9988180672902999,0.9980218798186719,0.9909537522913703,0.9980225870651892,0.9964540716163828
bam,0.9977309535709954,0.9981679554562473,0.9904936391201129,0.9983536532637238,0.9961865503527698
hau,0.9986480573117137,0.9963543306127465,0.9914415188329063,0.9980397968400074,0.9961209258993435
yor,0.9984523920141054,0.9976112605430018,0.9907528464947725,0.9973174701327843,0.996033492296166
bbj,0.997817322762051,0.9969544026413503,0.9920557573367016,0.996463606402716,0.9958227722857047
fon,0.9980990254683026,0.9951342465734699,0.9919265107525804,0.9972515853782983,0.9956028420431629
pcm,0.9961532258198679,0.9959057988367689,0.9920519392715036,0.9980330433686833,0.9955360018242059
