,ORG,DATE,PER,LOC,Mean
luo,0.9858975269369039,0.9849592901167902,0.9148127795712188,0.9879567228155572,0.9684065798601175
twi,0.9902021599293618,0.9875489704419592,0.9067742146193941,0.9825189192593511,0.9667610660625165
sna,0.983758501502033,0.9918134105277848,0.9060092491252382,0.9787565138208043,0.9650844187439651
kin,0.9870525617299997,0.9897434715153487,0.8947644895005721,0.983299994489425,0.9637151293088364
nya,0.9872917504758588,0.9816548258685414,0.9023938052815212,0.9828816117809928,0.9635554983517285
xho,0.9835153514458674,0.9911995193406927,0.9017830340450159,0.9774014264172773,0.9634748328122135
ibo,0.9824911808697238,0.993525335671412,0.9000022339439292,0.9752087469229132,0.9628068743519945
zul,0.9860572765038763,0.9871583723747944,0.8946863914733892,0.981374364189338,0.9623191011353495
mos,0.983903494826381,0.9827057997736172,0.907649857858292,0.974943956357538,0.9623007772039571
ewe,0.9862226051214819,0.9752161610433076,0.9082853887226825,0.9792284451337138,0.9622381500052964
lug,0.9776526779254519,0.9841701486847936,0.9063815582789077,0.9799206538295623,0.9620312596796788
tsn,0.9823497450919653,0.9890940938436815,0.9010965540023335,0.9708786161047512,0.9608547522606828
wol,0.9829441682123453,0.9860961382719038,0.8967271916973465,0.9753776249927295,0.9602862807935812
yor,0.9858191365803806,0.9807598458461034,0.8985556922163745,0.9653186772262381,0.9576133379672741
swa,0.978704156835069,0.957828449026951,0.909539498770483,0.9801634368449579,0.9565588853693652
bbj,0.9793542208411163,0.9714615891160047,0.9078162099021585,0.9670340001213659,0.9564165049951614
fon,0.9792954629427458,0.9637498954856505,0.9087894173136273,0.9646816409211134,0.9541291041657842
hau,0.985268413267095,0.9581730423870961,0.9064981926630495,0.9656110049002279,0.9538876633043671
bam,0.967897522879062,0.9807707176094583,0.8876521457362848,0.9781118548264267,0.953608060262808
pcm,0.9681710619642584,0.947822263308406,0.915667320617169,0.9791772156118266,0.952709465375415
