,DATE,PER,ORG,LOC,Mean
twi,0.9798086881637573,0.9035356640815735,0.9890506267547607,0.9650070667266846,0.9760224788219898
kin,0.9812460541725159,0.8889085650444031,0.9815642237663269,0.9639859795570374,0.9733470593179975
luo,0.9794703125953674,0.9025006294250488,0.9783915877342224,0.965507984161377,0.972587641183432
tsn,0.9856838583946228,0.902899980545044,0.9798990488052368,0.9515642523765564,0.9705776487077985
zul,0.9803068041801453,0.9007735848426819,0.9837251305580139,0.9521681666374207,0.9702149312217514
ibo,0.9882657527923584,0.9041516780853271,0.9797956347465515,0.9446874856948853,0.9691821452859161
sna,0.986529529094696,0.902778685092926,0.9770790338516235,0.9433530569076538,0.9672675047601972
ewe,0.9644317030906677,0.9052926301956177,0.9821296334266663,0.95433509349823,0.9653635845555888
lug,0.9670528769493103,0.8867383599281311,0.9598331451416016,0.972014844417572,0.9642337452281605
xho,0.9817615747451782,0.8990737795829773,0.9772266149520874,0.9379159808158875,0.963905867818114
nya,0.9771985411643982,0.903163731098175,0.9776004552841187,0.9407780170440674,0.963581205188454
wol,0.9749425649642944,0.896977961063385,0.9747226238250732,0.9289040565490723,0.9578985331894515
mos,0.9545883536338806,0.9044771790504456,0.9794492721557617,0.9430102109909058,0.957599354254735
fon,0.9627476334571838,0.900698184967041,0.9795939922332764,0.9299927353858948,0.9559708493096488
bbj,0.9643441438674927,0.904273509979248,0.9781785607337952,0.9280944466590881,0.9555061792398428
yor,0.9716482162475586,0.8912278413772583,0.96954345703125,0.9273495674133301,0.9544933337669868
bam,0.9672576189041138,0.8801879286766052,0.9546420574188232,0.9464561343193054,0.9541463782260944
hau,0.954206645488739,0.9044205546379089,0.9714427590370178,0.9154248833656311,0.9459181598254612
swa,0.9289571046829224,0.8961524367332458,0.9491328597068787,0.956852912902832,0.9437126857893807
pcm,0.90957111120224,0.8983275294303894,0.9489808678627014,0.9591343998908997,0.9381664225033352
