,LOC,DATE,PER,ORG,Mean
lug,0.8748949766159058,0.8176161646842957,0.9671033620834351,0.8273178935050964,0.8717330992221832
kin,0.8469796180725098,0.8735851645469666,0.8190580606460571,0.8813470005989075,0.8552424609661102
nya,0.7921716570854187,0.8289170265197754,0.8725835680961609,0.9062836170196533,0.8499889671802521
twi,0.8274170160293579,0.7568274140357971,0.8749698400497437,0.8781349658966064,0.8343373090028763
luo,0.8321411609649658,0.8205956220626831,0.8061169981956482,0.8314489722251892,0.8225756883621216
ibo,0.697143018245697,0.8895716071128845,0.8372069001197815,0.858013391494751,0.8204837292432785
tsn,0.7477725744247437,0.8553777933120728,0.8295373320579529,0.8468788266181946,0.819891631603241
swa,0.8800857663154602,0.7449162006378174,0.8070322871208191,0.7948334813117981,0.8067169338464737
sna,0.6293486952781677,0.8952049016952515,0.8633944988250732,0.8288681507110596,0.804204061627388
zul,0.7333270311355591,0.8479860424995422,0.7465358376502991,0.8544474244117737,0.7955740839242935
hau,0.6031814813613892,0.8417661786079407,0.8528827428817749,0.8486620783805847,0.7866231203079224
wol,0.6450328826904297,0.8282457590103149,0.8372592926025391,0.8127195835113525,0.7808143794536591
xho,0.5774344801902771,0.8908676505088806,0.816290557384491,0.8144115805625916,0.7747510671615601
fon,0.6051841378211975,0.7013464570045471,0.8296586871147156,0.8017209768295288,0.7344775646924973
ewe,0.7580049633979797,0.5057889223098755,0.8432645797729492,0.8282018899917603,0.7338150888681412
bam,0.7102744579315186,0.7527751922607422,0.7906650304794312,0.6593611240386963,0.728268951177597
mos,0.6546452045440674,0.6143329739570618,0.8401749134063721,0.7780635952949524,0.7218041718006134
pcm,0.8062151074409485,0.45404052734375,0.8653866052627563,0.7287924289703369,0.7136086672544479
bbj,0.45833471417427063,0.6332147717475891,0.8173362612724304,0.7421544194221497,0.66276004165411
yor,0.4716865122318268,0.691217839717865,0.6589213609695435,0.7456045746803284,0.6418575718998909
