,LOC,DATE,PER,ORG,Mean
lug,,,0.8408375978469849,0.8453798294067383,0.8431087136268616
kin,0.7505465745925903,,0.8592991828918457,0.8496532440185547,0.819833000500997
twi,0.7432287335395813,,0.8683624863624573,0.8430983424186707,0.8182298541069031
nya,0.7210310101509094,,0.8658061027526855,0.8190067410469055,0.8019479513168335
sna,0.7262367010116577,,0.8524817228317261,0.8078673481941223,0.7955285906791687
hau,0.6968266367912292,,0.8601502180099487,0.8231639862060547,0.7933802803357443
mos,,,0.7972494959831238,0.7626211643218994,0.7799353301525116
ewe,,,0.7847310900688171,0.7702951431274414,0.7775131165981293
tsn,0.7055704593658447,,,0.8360693454742432,0.770819902420044
swa,0.7545095086097717,,0.8027312755584717,0.7381337285041809,0.7651248375574747
ibo,0.7260446548461914,,,0.7950237393379211,0.7605341970920563
luo,,,0.7988302707672119,0.7000516057014465,0.7494409382343292
pcm,0.6597266793251038,,0.8250572085380554,,0.7423919439315796
zul,0.6549326777458191,,0.8167486190795898,,0.7358406484127045
wol,0.6223832964897156,,0.8248071670532227,0.7584654092788696,0.7352186242739359
fon,0.6688989400863647,,0.7455101609230042,0.7330455183982849,0.7158182064692179
bam,0.7344854474067688,,,0.6863363981246948,0.7104109227657318
xho,0.6714142560958862,,0.7202069759368896,,0.6958106160163879
bbj,0.5225130319595337,,,0.6931899785995483,0.607851505279541
yor,0.49862343072891235,,,0.6755584478378296,0.587090939283371
