layer,model,rank_type,language,pearson
2,mbert,top5,lug,0.9069597915157614
2,mbert,top5,kin,0.9066739984096394
2,mbert,top5,twi,0.9005971264906594
2,mbert,top5,luo,0.9004443008936649
2,mbert,top5,ibo,0.8908669908059326
2,mbert,worst5,bbj,0.7057642532859519
2,mbert,worst5,yor,0.7222211780947272
2,mbert,worst5,fon,0.8024781940332036
2,mbert,worst5,bam,0.8096372401038541
2,mbert,worst5,mos,0.8157888582601122
3,mbert,top5,kin,0.9441764962202743
3,mbert,top5,lug,0.941612991953171
3,mbert,top5,twi,0.9385530012466494
3,mbert,top5,luo,0.9361380444602749
3,mbert,top5,ibo,0.9320290087425185
3,mbert,worst5,bbj,0.8119555732391562
3,mbert,worst5,yor,0.8288045040078892
3,mbert,worst5,fon,0.8728451778601649
3,mbert,worst5,pcm,0.8842545803604551
3,mbert,worst5,bam,0.8873066893557391
10,mbert,top5,kin,0.9838092640141733
10,mbert,top5,lug,0.9823913121967678
10,mbert,top5,twi,0.9807412774702015
10,mbert,top5,sna,0.9797134208974522
10,mbert,top5,nya,0.9789655037021789
10,mbert,worst5,bbj,0.9384526841523182
10,mbert,worst5,yor,0.944781903568045
10,mbert,worst5,fon,0.9534107717436382
10,mbert,worst5,pcm,0.9573864140865838
10,mbert,worst5,bam,0.9646437517673698
12,mbert,top5,lug,0.9319605144381873
12,mbert,top5,kin,0.9243111776917428
12,mbert,top5,nya,0.9099307732453068
12,mbert,top5,sna,0.9033999148463834
12,mbert,top5,twi,0.8989990944760251
12,mbert,worst5,yor,0.7415085927174179
12,mbert,worst5,bbj,0.7448449058695908
12,mbert,worst5,fon,0.7896697015504655
12,mbert,worst5,pcm,0.8106249593953743
12,mbert,worst5,mos,0.8222366527601093
