,DATE,PER,LOC,ORG
bam,,0.9962743520736694,0.9944983124732971,0.993516743183136
bbj,,0.9952691197395325,0.9937524795532227,0.9912044405937195
ewe,,0.9927017092704773,0.9972588419914246,0.9890965819358826
fon,,0.9940013885498047,0.9947789311408997,0.9914378523826599
hau,,0.9947218894958496,0.9915884137153625,0.9860371947288513
ibo,,0.9969676733016968,0.9980121850967407,0.9949504733085632
kin,,0.997865617275238,0.9968590140342712,0.9972854256629944
lug,,0.9985874891281128,0.9953954219818115,0.9945537447929382
luo,,0.9974679946899414,0.9955974817276001,0.992576003074646
mos,,0.994571328163147,0.9965015649795532,0.9939548969268799
nya,,0.998611569404602,0.9962640404701233,0.9966141581535339
pcm,,0.9980931878089905,0.9944735169410706,0.9810054302215576
sna,,0.9977118968963623,0.9924651384353638,0.9954788684844971
swa,,0.9965183734893799,0.9970366358757019,0.994465708732605
tsn,,0.9979159832000732,0.9967500567436218,0.9856939315795898
twi,,0.9973480105400085,0.9962922930717468,0.994467556476593
wol,,0.9968541264533997,0.9940186142921448,0.9868516325950623
xho,,0.9913293719291687,0.9944870471954346,0.9906938672065735
yor,,0.9963286519050598,0.9918535947799683,0.9892997741699219
zul,,0.9903367757797241,0.995127260684967,0.9966284036636353
