,DATE,PER,LOC,ORG
bam,0.999737024307251,0.9997238516807556,0.9998540282249451,0.9996870160102844
bbj,0.9998986721038818,0.9996346831321716,0.9996642470359802,0.9998942017555237
ewe,0.9990180730819702,0.9995627999305725,0.999825119972229,0.9997305274009705
fon,0.9998817443847656,0.9996602535247803,0.9996839165687561,0.9998071193695068
hau,0.9996801614761353,0.999534547328949,0.9996882081031799,0.9995586276054382
ibo,0.9999228119850159,0.9997979998588562,0.9997596144676208,0.9998494386672974
kin,0.9996870756149292,0.9998171925544739,0.999750554561615,0.9999045729637146
lug,0.9991559386253357,0.9999197125434875,0.9989827871322632,0.9998012781143188
luo,0.9998061060905457,0.9997714757919312,0.9992915391921997,0.9996981620788574
mos,0.9998394846916199,0.9995009899139404,0.9997087121009827,0.9998504519462585
nya,0.9993568062782288,0.9999165534973145,0.9995068311691284,0.9997740387916565
pcm,0.9991697669029236,0.9998753070831299,0.999793291091919,0.9996654391288757
sna,0.9994415640830994,0.9998575448989868,0.9996480941772461,0.9998844861984253
swa,0.9992057085037231,0.9998606443405151,0.9997396469116211,0.9996703267097473
tsn,0.9993842244148254,0.9998977184295654,0.9997314214706421,0.9994455575942993
twi,0.9991409778594971,0.999739408493042,0.9996757507324219,0.999915599822998
wol,0.9998597502708435,0.9997792840003967,0.9994351267814636,0.9994566440582275
xho,0.9998526573181152,0.9997063875198364,0.9997906684875488,0.999748170375824
yor,0.9999126195907593,0.9997614026069641,0.9996436834335327,0.9999232888221741
zul,0.999678909778595,0.9997594356536865,0.9998748898506165,0.9999397993087769
