,DATE,PER,LOC,ORG
bam,,0.9947632551193237,0.9984803795814514,0.9934101104736328
bbj,,0.9937102198600769,0.998589038848877,0.9978550672531128
ewe,,0.9852994084358215,0.9996351003646851,0.9890291094779968
fon,,0.9914180636405945,0.9959626197814941,0.9900028705596924
hau,,0.9889805316925049,0.9996288418769836,0.9908728003501892
ibo,,0.9981225728988647,0.999796450138092,0.9989825487136841
kin,,0.9973486661911011,0.9955425262451172,0.9962249398231506
lug,,0.9973357915878296,0.9877800941467285,0.9933260083198547
luo,,0.9998087882995605,0.9863107204437256,0.9908061623573303
mos,,0.9881183505058289,0.9919633269309998,0.9906549453735352
nya,,0.998248815536499,0.9907323122024536,0.9948183298110962
pcm,,0.9998056292533875,0.9933958053588867,0.9881529211997986
sna,,0.9976541996002197,0.9958834648132324,0.9995855093002319
swa,,0.9980197548866272,0.9942784309387207,0.9951151609420776
tsn,,0.9992437958717346,0.997138261795044,0.9780110716819763
twi,,0.9981374144554138,0.9920068979263306,0.9984567761421204
wol,,0.9983679056167603,0.995090126991272,0.9774041175842285
xho,,0.99614417552948,0.9978755116462708,0.9956488609313965
yor,,0.998294472694397,0.9980000257492065,0.9992420077323914
zul,,0.9945741891860962,0.9995953440666199,0.9996985793113708
