,DATE,PER,LOC,ORG
bam,0.9959632754325867,0.9932165741920471,0.9973994493484497,0.9924087524414062
bbj,0.9986752867698669,0.9859237670898438,0.996396541595459,0.9998388886451721
ewe,0.9700710773468018,0.9797269105911255,0.9994794726371765,0.9871986508369446
fon,0.9991950392723083,0.9863690137863159,0.9973989725112915,0.9964192509651184
hau,0.9915263056755066,0.9878718256950378,0.9991908669471741,0.9881585240364075
ibo,0.9956934452056885,0.9953793287277222,0.9997361898422241,0.9997422099113464
kin,0.9902348518371582,0.9978170990943909,0.9945803880691528,0.9951913356781006
lug,0.9748023152351379,0.9982490539550781,0.9787429571151733,0.9938221573829651
luo,0.9952428936958313,0.9993612170219421,0.9775156378746033,0.9899260401725769
mos,0.9968909025192261,0.9829928278923035,0.9895789623260498,0.993837833404541
nya,0.978285014629364,0.9968563914299011,0.9721681475639343,0.994157075881958
pcm,0.9629753232002258,0.999578058719635,0.9864351153373718,0.9861865043640137
sna,0.9851580262184143,0.9964327812194824,0.9978939890861511,0.9989769458770752
swa,0.9769091010093689,0.9953927397727966,0.9892438650131226,0.990609347820282
tsn,0.9763213396072388,0.9985018968582153,0.9919968843460083,0.9670268893241882
twi,0.969012975692749,0.9953268766403198,0.989922046661377,0.9993547797203064
wol,0.9929714798927307,0.9967764019966125,0.989980161190033,0.9788186550140381
xho,0.9959933161735535,0.9882699847221375,0.9983217716217041,0.9950941801071167
yor,0.998164713382721,0.9938576817512512,0.9975671172142029,0.999879777431488
zul,0.9902714490890503,0.9860597848892212,0.9998285174369812,0.9998066425323486
