,DATE,PER,LOC,ORG
bam,0.9999992847442627,0.9999995827674866,0.9999992847442627,0.9999994039535522
bbj,0.9999991059303284,0.9999995827674866,0.9999992847442627,0.999999463558197
ewe,0.9999991655349731,0.9999997615814209,0.9999995827674866,0.9999995827674866
fon,0.999998927116394,0.9999995231628418,0.9999996423721313,0.9999995231628418
hau,0.9999992847442627,0.9999997615814209,0.999999463558197,0.9999990463256836
ibo,0.9999997615814209,0.9999998211860657,0.9999997615814209,0.9999992847442627
kin,0.9999995231628418,0.9999996423721313,0.9999997615814209,0.9999995827674866
lug,0.9999993443489075,0.9999998807907104,0.9999998211860657,0.999999463558197
luo,0.999999463558197,0.9999995827674866,0.9999997615814209,0.9999991655349731
mos,0.999998927116394,0.9999997019767761,0.9999994039535522,0.9999994039535522
nya,0.9999995231628418,0.9999997615814209,0.9999998211860657,0.9999995827674866
pcm,0.9999977946281433,0.9999997019767761,0.999999463558197,0.9999992251396179
sna,0.999999463558197,0.9999997019767761,0.9999992847442627,0.9999998211860657
swa,0.9999985694885254,0.9999995231628418,0.9999995827674866,0.9999992847442627
tsn,0.999999463558197,0.9999998807907104,0.9999994039535522,0.9999991655349731
twi,0.999999463558197,0.9999997615814209,0.9999996423721313,0.9999997615814209
wol,0.9999991059303284,0.999999463558197,0.9999994039535522,0.9999992847442627
xho,0.9999996423721313,0.9999995827674866,0.9999992251396179,0.9999995827674866
yor,0.9999992847442627,0.9999992847442627,0.9999991655349731,0.9999995231628418
zul,0.999999463558197,0.9999996423721313,0.9999995231628418,0.9999996423721313
