,DATE,PER,LOC,ORG
bam,0.9999741315841675,0.9999567866325378,0.9999516010284424,0.999965250492096
bbj,0.9999184012413025,0.9999718070030212,0.9999309182167053,0.9999513626098633
ewe,0.9999560713768005,0.999915599822998,0.9999504685401917,0.9999825358390808
fon,0.9998912215232849,0.9999449253082275,0.9998953342437744,0.9999655485153198
hau,0.9998588562011719,0.9999822974205017,0.9999015927314758,0.9998314380645752
ibo,0.9999836683273315,0.9999761581420898,0.9999426603317261,0.9999647736549377
kin,0.9999486804008484,0.9999603033065796,0.9999534487724304,0.999984860420227
lug,0.9998814463615417,0.9999930262565613,0.9999169111251831,0.9999004006385803
luo,0.9999380707740784,0.9999791383743286,0.999965250492096,0.9998876452445984
mos,0.9999511241912842,0.9999048709869385,0.9999423623085022,0.9999635815620422
nya,0.9999251365661621,0.9999899864196777,0.9999667406082153,0.9999218583106995
pcm,0.9996181130409241,0.9999644756317139,0.999854564666748,0.9997506141662598
sna,0.9999189376831055,0.9999737739562988,0.9999648332595825,0.9999732971191406
swa,0.9995303153991699,0.9999686479568481,0.9998840093612671,0.9998226165771484
tsn,0.9999163746833801,0.9999843239784241,0.9998722672462463,0.9998978972434998
twi,0.9999526143074036,0.9999675750732422,0.9999631643295288,0.9999872446060181
wol,0.9999833106994629,0.9999653100967407,0.9999638795852661,0.9999366402626038
xho,0.9999500513076782,0.9999527335166931,0.9999725818634033,0.999972939491272
yor,0.9999718070030212,0.9999686479568481,0.9999409317970276,0.9999665021896362
zul,0.9999749660491943,0.9999733567237854,0.9999504089355469,0.9999887347221375
