,PER,LOC,ORG,DATE,SWD_mean
bam,0.009048694746525143,0.011357302021679061,0.012787184041371802,0.012109183951906743,0.011325591190370687
bbj,0.007982946749507391,0.017438001836126205,0.011323608349812275,0.014978444710322947,0.012930750411442204
ewe,0.008233477798967215,0.010293811322299007,0.010148460651180358,0.018818469194229692,0.011873554741669068
fon,0.010005365381402953,0.014434428110689623,0.009681048904894851,0.011677979797241278,0.011449705548557176
hau,0.008121461481096048,0.015547337648968096,0.009166985955744167,0.00814386116235255,0.010244911562040215
ibo,0.007838652431928494,0.014207476274350483,0.008264704702924064,0.007847666488487448,0.009539624974422622
kin,0.011127811273581756,0.007860632966185221,0.0076460265891000745,0.010054881947780814,0.009172338194161966
lug,0.005482004001351015,0.008932843542424962,0.01060186650011019,0.013265705086269008,0.009570604782538794
luo,0.009238852613634663,0.009467807590226585,0.007931609010483953,0.010293256718796329,0.009232881483285382
mos,0.008912958695873385,0.01386607352651481,0.009453939607737993,0.015526307179243304,0.011939819752342373
nya,0.007632243160514918,0.01070844361311174,0.008196990407668636,0.012338678465312114,0.009719088911651852
pcm,0.007178831297551369,0.008873126929756836,0.010724386094352667,0.017612763357647054,0.011097276919826982
sna,0.0075062048445033724,0.014992128182711895,0.008448059627880866,0.0075155766858188144,0.009615492335228737
swa,0.009010805457364768,0.007246831769407436,0.010653610663212021,0.013149638964023325,0.010015221713501887
tsn,0.008485696297611867,0.009842364436735807,0.009875577161437832,0.009734636218581727,0.009484568528591808
twi,0.0072686882194830105,0.008819311593470047,0.0070522464402529295,0.011760841139221156,0.008725271848106786
wol,0.007690103011555038,0.014316786411654903,0.008988222602965834,0.011396407956453913,0.010597879995657422
xho,0.009435198413484613,0.015006275387349888,0.01029611085596116,0.00812401501389104,0.010715399917671675
yor,0.013401468407209904,0.01773554238388897,0.009946003830918926,0.013652756038936786,0.013683942665238646
zul,0.009481473191954137,0.011312454362268909,0.009199650879509136,0.00895104499795707,0.009736155857922313
