,LOC,PER,ORG,DATE,Mean
tsn,0.973240508107531,,0.9848607453989238,,0.9790506267532274
nya,0.9746326999405502,,0.980947042967281,,0.9777898714539156
lug,0.9788282348813315,0.9668591531882346,0.9848183785381355,,0.9768352555359007
sna,0.9745879648866341,0.9598012616734778,0.9840634442636187,,0.9728175569412435
wol,0.9649247008242573,,0.9782592941471722,,0.9715919974857148
twi,0.9720523282999673,0.9624313921545403,0.9794768882989989,,0.9713202029178355
zul,0.9589823927356529,,0.9830401127902473,,0.9710112527629501
kin,,0.960118819311802,0.9811049120207137,,0.9706118656662579
bam,0.9600898679941324,,0.9729088142700938,,0.9664993411321131
luo,0.9673670286258537,0.9576453892145266,0.9703635346130981,,0.9651253174844928
ibo,0.9686042701776635,,0.9604436184894791,,0.9645239443335714
hau,0.9598198553164264,0.9652084067472692,,,0.9625141310318478
swa,0.9664049586347042,0.9614725040168648,0.9587260288668706,,0.96220116383948
xho,0.9700819937922099,0.9519663132893845,,,0.9610241535407973
mos,0.9600268155962467,0.9544646915588951,0.9601381364730313,,0.958209881209391
ewe,,0.95815646964791,0.9581151274681862,,0.9581357985580481
fon,0.9546846510092986,0.952386173030994,0.9636060165440802,,0.9568922801947909
yor,0.9426180446282925,,0.95905096658365,,0.9508345056059713
bbj,0.9256639107174389,0.9528310208033131,0.9678808435153862,,0.948791925012046
pcm,0.9315616272755447,0.9483292292951311,,,0.9399454282853379
