layer,model,rank_type,language,cosine,config
1,mbert,top5,nya,0.9996075554550934,use1_use1_con2_max250_bat64
1,mbert,top5,hau,0.9995524425314655,use1_use1_con2_max250_bat64
1,mbert,top5,lug,0.9995057815377266,use1_use1_con2_max250_bat64
1,mbert,top5,sna,0.9995005396556753,use1_use1_con2_max250_bat64
1,mbert,top5,bam,0.9994707262727704,use1_use1_con2_max250_bat64
1,mbert,worst5,pcm,0.9985014364794754,use1_use1_con2_max250_bat64
1,mbert,worst5,fon,0.9987762306387775,use1_use1_con2_max250_bat64
1,mbert,worst5,yor,0.998825697729045,use1_use1_con2_max250_bat64
1,mbert,worst5,bbj,0.9988842430575157,use1_use1_con2_max250_bat64
1,mbert,worst5,wol,0.999071360171838,use1_use1_con2_max250_bat64
2,mbert,top5,hau,0.9999414965470653,use1_use1_con2_max250_bat64
2,mbert,top5,lug,0.9999157280892097,use1_use1_con2_max250_bat64
2,mbert,top5,sna,0.9999151181201876,use1_use1_con2_max250_bat64
2,mbert,top5,nya,0.9999123689549732,use1_use1_con2_max250_bat64
2,mbert,top5,bam,0.9999122560972691,use1_use1_con2_max250_bat64
2,mbert,worst5,pcm,0.9997733602972172,use1_use1_con2_max250_bat64
2,mbert,worst5,fon,0.9997944894551698,use1_use1_con2_max250_bat64
2,mbert,worst5,yor,0.9998030792620456,use1_use1_con2_max250_bat64
2,mbert,worst5,bbj,0.9998227554933586,use1_use1_con2_max250_bat64
2,mbert,worst5,wol,0.9998460044570313,use1_use1_con2_max250_bat64
3,mbert,top5,hau,0.9999709929934195,use1_use1_con2_max250_bat64
3,mbert,top5,sna,0.9999674736549078,use1_use1_con2_max250_bat64
3,mbert,top5,nya,0.9999658311049893,use1_use1_con2_max250_bat64
3,mbert,top5,lug,0.9999652740393863,use1_use1_con2_max250_bat64
3,mbert,top5,zul,0.9999636170779724,use1_use1_con2_max250_bat64
3,mbert,worst5,pcm,0.9999129401703304,use1_use1_con2_max250_bat64
3,mbert,worst5,bbj,0.9999209049660849,use1_use1_con2_max250_bat64
3,mbert,worst5,fon,0.9999266762677557,use1_use1_con2_max250_bat64
3,mbert,worst5,yor,0.9999318783744907,use1_use1_con2_max250_bat64
3,mbert,worst5,ewe,0.9999396883814204,use1_use1_con2_max250_bat64
4,mbert,top5,sna,0.9998845175482913,use1_use1_con2_max250_bat64
4,mbert,top5,zul,0.9998812513760419,use1_use1_con2_max250_bat64
4,mbert,top5,lug,0.9998631295746476,use1_use1_con2_max250_bat64
4,mbert,top5,hau,0.9998601976022276,use1_use1_con2_max250_bat64
4,mbert,top5,xho,0.9998599779073999,use1_use1_con2_max250_bat64
4,mbert,worst5,pcm,0.9995795228434149,use1_use1_con2_max250_bat64
4,mbert,worst5,bbj,0.9996949527463639,use1_use1_con2_max250_bat64
4,mbert,worst5,ewe,0.9997178983191976,use1_use1_con2_max250_bat64
4,mbert,worst5,fon,0.9997342327916465,use1_use1_con2_max250_bat64
4,mbert,worst5,yor,0.9997355020660867,use1_use1_con2_max250_bat64
5,mbert,top5,nya,0.984617893233466,use1_use1_con2_max250_bat64
5,mbert,top5,luo,0.9838831723063375,use1_use1_con2_max250_bat64
5,mbert,top5,lug,0.9833459164565931,use1_use1_con2_max250_bat64
5,mbert,top5,hau,0.983098509160186,use1_use1_con2_max250_bat64
5,mbert,top5,sna,0.982463312472966,use1_use1_con2_max250_bat64
5,mbert,worst5,bbj,0.9654123728650217,use1_use1_con2_max250_bat64
