,PER,ORG,LOC,DATE,Mean
hau,0.9997467074426999,0.9997006311342992,0.9995970208965421,0.993874639452996,0.9982297497316344
ewe,0.998646861518639,0.9996120341983118,0.9995025307900813,0.9924229075277826,0.9975460835087037
bam,0.9998086838031981,0.9989923978397593,0.9992011127392796,0.9908528965624932,0.9972137727361825
swa,0.9995950984781073,0.9995181310551928,0.9992586314688858,0.9883220485275838,0.9966734773824425
sna,0.9990067898681239,0.9999234171227948,0.9998622250689677,0.9865837835332829,0.9963440538982924
pcm,0.9997193277103735,0.999750532317634,0.9993513965184424,0.9859200864093848,0.9961853357389586
yor,0.9987286547673068,0.9995970321213442,0.99912753296876,0.9872008157441193,0.9961635089003826
lug,0.9998393364689648,0.9997629007009361,0.9998578451181358,0.9844321315227852,0.9959730534527055
xho,0.9962691011364809,0.9936662702025194,0.995604932048061,0.9981642440342571,0.9959261368553296
twi,0.9995831950576506,0.9997732094932226,0.9996873710850361,0.984631347162718,0.9959187806996568
tsn,0.9992769900943298,0.99832307303048,0.9986377375293115,0.9873007215315315,0.9958846305464131
zul,0.9964589728141771,0.9975759537700287,0.9940791844480158,0.9949955140199385,0.99577740626304
nya,0.9970238545964384,0.9999036980317012,0.9997270683990153,0.986296732382888,0.9957378383525107
luo,0.9989211904858771,0.9998129960244688,0.9995903660721797,0.9843463619524423,0.995667728633742
wol,0.9993353342113069,0.9994175718828773,0.9985232438123932,0.9850968967747988,0.995593261670344
ibo,0.9995403337053724,0.9997349526790846,0.9995979108592701,0.9829134885864536,0.9954466714575451
mos,0.9998405751197065,0.9997286593789416,0.9992149543927177,0.9829008500109242,0.9954212597255725
bbj,0.999686103069244,0.9993949910393369,0.9990417849228804,0.9831101353640348,0.995308253598874
kin,0.9992532082439095,0.9993648644920695,0.9997020389995613,0.9805546210039959,0.9947186831848841
fon,0.9952511493367746,0.9988884733088094,0.9987537420205002,0.9810525423921268,0.9934864767645528
