,PER,LOC,ORG,DATE,SWD_mean
bam,0.009341186468191154,0.012193027217108465,0.012570448496262543,,0.011368220727187387
bbj,0.009963288242943236,0.016929784232161182,0.010296983020452899,,0.012396685165185772
ewe,0.009826753087509132,0.010314050133274577,0.009298341790781706,,0.009813048337188471
fon,0.01129739465432067,0.014481666929896164,0.008966686424173531,,0.011581916002796788
hau,0.008352306731467252,0.01539092701023037,0.00936718711272988,,0.011036806951475834
ibo,0.008128097424105363,0.014526532580021012,0.0089445301964588,,0.010533053400195058
kin,0.010296228076185798,0.009812264822357974,0.007999614811524225,,0.009369369236689332
lug,0.011347245476827084,0.009429060783077148,0.010586998734652298,,0.01045443499818551
luo,0.01011806648784841,0.009482176111305307,0.00918789405204734,,0.009596045550400353
mos,0.01014971374115703,0.015092127734533278,0.00959193269500247,,0.011611258056897592
nya,0.007366812732470862,0.014479881917395687,0.008231597808844526,,0.010026097486237026
pcm,0.007836167608729738,0.009020488272653893,0.012686983744060853,,0.009847879875148161
sna,0.009922007979184855,0.014727944524565828,0.010839535818377044,,0.011829829440709242
swa,0.008956302880505973,0.008879808254278032,0.01146927148965915,,0.009768460874814386
tsn,0.009072461173673219,0.011112575935840141,0.010420281680580956,,0.010201772930031439
twi,0.008042861752073804,0.008922187451389618,0.0069193946410450735,,0.007961481281502833
wol,0.008782215310475294,0.01724873662533355,0.009927770922331547,,0.011986240952713464
xho,0.014076597070925345,0.015619364146004955,0.010920498924861022,,0.013538820047263775
yor,0.01276682841580623,0.018364937841397477,0.01236416696337983,,0.01449864440686118
zul,0.012301973983994685,0.012783387976014637,0.009348521233732754,,0.011477961064580692
