,PER,LOC,ORG,DATE,SWD_mean
bam,,0.007992108578491752,0.011044904789514476,,0.009518506684003114
bbj,,0.008497596510551375,0.007447906898960355,,0.007972751704755865
ewe,0.012176795373306959,,0.008751901315008581,,0.01046434834415777
fon,0.01413418585252657,0.010220900127478671,0.007696663039041596,,0.010683916339682279
hau,0.013083781858767907,0.010535265837461338,0.007857474819502386,,0.010492174171910543
ibo,,0.009155649850981717,0.007039075553620933,,0.008097362702301325
kin,0.016674295081202217,0.008785974298916699,0.010243562573577947,,0.011901277317898954
lug,0.013495547119418916,,0.008583507462390116,,0.011039527290904516
luo,0.013568114482950477,,0.009638759082918114,,0.011603436782934295
mos,0.013357994538637286,,0.006717603466768196,,0.01003779900270274
nya,0.015118957928279997,0.009161079531622818,0.007281392463028169,,0.010520476640976995
pcm,0.013362880999466142,0.008011469685698103,0.011688845628668787,,0.011021065437944344
sna,0.013862792356121645,0.008574105623665673,0.009843184625424328,,0.010760027535070549
swa,0.01417573636626912,0.008518975979768584,0.010739335768448655,,0.011144682704828787
tsn,,0.009134485153481364,0.00749616778057316,,0.008315326467027262
twi,0.013991203664772911,0.010681578814455861,0.005961994675544702,,0.010211592384924492
wol,0.013416672560197185,0.008792817222456506,0.008672189219851134,,0.010293893000834942
xho,0.014461331049005821,0.008621562898952106,,,0.011541446973978964
yor,,0.009759794677847822,0.009387450541908038,,0.00957362260987793
zul,0.013940914922386582,0.009516937435364525,,,0.011728926178875554
