,LOC,ORG,PER,DATE,Mean
nya,0.9753135442733765,0.9885702133178711,0.9911394715309143,,0.9850077430407206
twi,0.9705455303192139,0.9905752539634705,0.9889971017837524,,0.9833726286888123
mos,0.9703310132026672,0.987808108329773,0.988293468952179,,0.9821441968282064
sna,0.9701128602027893,0.989955723285675,0.982787549495697,,0.9809520443280538
wol,0.966610848903656,0.9871638417243958,0.9881234169006348,,0.9806327025095621
zul,0.9705288410186768,0.9897814393043518,0.9808577299118042,,0.9803893367449442
ewe,0.9677891731262207,0.9884929060935974,0.984300971031189,,0.9801943500836691
kin,0.9677305817604065,0.9888745546340942,0.9831275939941406,,0.9799109101295471
tsn,0.9666874408721924,0.9874963760375977,0.9848170280456543,,0.9796669483184814
lug,0.9714400768280029,0.981717050075531,0.9820345044136047,,0.9783972104390463
ibo,0.9586108922958374,0.9867191314697266,0.987541675567627,,0.9776238997777303
fon,0.9624441862106323,0.9843071103096008,0.9835460782051086,,0.9767657915751139
luo,0.9747825860977173,0.9716178774833679,0.9804094433784485,,0.9756033023198446
bam,0.9748606085777283,0.9669570922851562,0.9846426248550415,,0.9754867752393087
pcm,0.9655688405036926,0.9714633226394653,0.9867199063301086,,0.9745840231577555
hau,0.9543997049331665,0.983544111251831,0.9853224754333496,,0.9744220972061157
xho,0.9652875661849976,0.9848824739456177,0.9718506336212158,,0.9740068912506104
swa,0.9608038067817688,0.9779961705207825,0.9829909801483154,,0.9739303191502889
bbj,0.9508090615272522,0.977645754814148,0.9792895913124084,,0.9692481358846029
yor,0.9410024881362915,0.9848206639289856,0.9787921905517578,,0.9682051142056783
