,LOC,ORG,PER,DATE,Mean
kin,0.9776362180709839,0.9923948645591736,0.9878284335136414,0.9858484864234924,0.9859270006418228
twi,0.9785084128379822,0.9919328093528748,0.9893158674240112,0.978300154209137,0.9845143109560013
nya,0.9689813852310181,0.9910287261009216,0.9911912083625793,0.9798404574394226,0.9827604442834854
luo,0.9756465554237366,0.9856042265892029,0.9853722453117371,0.9823667407035828,0.9822474420070648
tsn,0.9663916230201721,0.9830384850502014,0.9888303875923157,0.9851801991462708,0.98086017370224
zul,0.9617365598678589,0.9893580675125122,0.9853803515434265,0.9847291707992554,0.9803010374307632
ibo,0.9556377530097961,0.9875989556312561,0.9878495335578918,0.9891549348831177,0.9800602942705154
sna,0.9519197940826416,0.9863337874412537,0.9887410402297974,0.9865612983703613,0.9783889800310135
wol,0.953065812587738,0.988182008266449,0.98830246925354,0.9835017919540405,0.9782630205154419
ewe,0.9684628844261169,0.9884485006332397,0.9885665774345398,0.9659668207168579,0.9778611958026886
lug,0.9786802530288696,0.9657655358314514,0.9967010021209717,0.9701879620552063,0.9778336882591248
xho,0.9486486315727234,0.9826367497444153,0.9848940968513489,0.9874945282936096,0.9759185016155243
mos,0.957061767578125,0.9881231784820557,0.9888855218887329,0.9586523175239563,0.9731806963682175
bam,0.9597568511962891,0.9715613126754761,0.9838970303535461,0.9742000699043274,0.9723538160324097
bbj,0.9442031383514404,0.9872477650642395,0.9852712154388428,0.9690283536911011,0.971437618136406
yor,0.9415751099586487,0.986515462398529,0.9816265106201172,0.9758418202400208,0.9713897258043289
swa,0.9840660095214844,0.9749151468276978,0.9851701855659485,0.9394649863243103,0.9709040820598602
fon,0.940658688545227,0.986899733543396,0.9880176186561584,0.9647752642631531,0.9700878262519836
pcm,0.9746273159980774,0.9747830629348755,0.9903980493545532,0.9372848272323608,0.9692733138799667
hau,0.933844268321991,0.9780961871147156,0.9864710569381714,0.962117612361908,0.9651322811841965
