,PER,LOC,DATE,ORG
bam,0.9574451446533203,0.9454343318939209,0.9691706299781799,0.9368799328804016
bbj,0.9692671298980713,0.9067491888999939,0.9555208683013916,0.9738231301307678
ewe,0.9654795527458191,0.9594385027885437,0.9487691521644592,0.9836549758911133
fon,0.9705630540847778,0.9346527457237244,0.9562633037567139,0.9784908294677734
hau,0.9630672335624695,0.9170749187469482,0.924199640750885,0.96974778175354
ibo,0.9672524929046631,0.9272135496139526,0.9773867130279541,0.980404794216156
kin,0.9660292863845825,0.9539015889167786,0.9646615982055664,0.9779431223869324
lug,0.9618815779685974,0.9674156308174133,0.9661679863929749,0.9620676636695862
luo,0.9653770923614502,0.956107497215271,0.969413697719574,0.9750057458877563
mos,0.9691581130027771,0.9329954981803894,0.9393215179443359,0.9768574833869934
nya,0.9739681482315063,0.9321737289428711,0.9580215215682983,0.9753343462944031
pcm,0.9775148034095764,0.9516618847846985,0.8981277346611023,0.9503182172775269
sna,0.9687157869338989,0.9518924355506897,0.9657019972801208,0.9729604125022888
swa,0.9725959300994873,0.9511114358901978,0.903518557548523,0.9426602125167847
tsn,0.9759821891784668,0.9563727974891663,0.9691234827041626,0.9759718775749207
twi,0.9744312763214111,0.9648157358169556,0.967676043510437,0.9856680631637573
wol,0.9683502912521362,0.9380313158035278,0.9663999080657959,0.9710314273834229
xho,0.9520919919013977,0.9430037140846252,0.956712543964386,0.9679644107818604
yor,0.9554169774055481,0.9177337884902954,0.9619535207748413,0.9583590626716614
zul,0.9642547369003296,0.9532820582389832,0.9624656438827515,0.9787761569023132
