,PER,LOC,DATE,ORG
bam,0.9510805010795593,0.9256523847579956,0.9531154036521912,0.9508885741233826
bbj,0.967158317565918,0.9029790759086609,0.9439302086830139,0.9695386290550232
ewe,0.9635194540023804,0.9382606148719788,0.943742573261261,0.9827888011932373
fon,0.9680548906326294,0.9108562469482422,0.9433292746543884,0.9711819291114807
hau,0.965821385383606,0.8797783255577087,0.9501304030418396,0.9527645707130432
ibo,0.9664967060089111,0.9300681352615356,0.9752779603004456,0.9770427346229553
kin,0.9658221006393433,0.9495624303817749,0.9729000329971313,0.9849700331687927
lug,0.9937405586242676,0.9552546739578247,0.9608566761016846,0.9425725936889648
luo,0.9603561162948608,0.9421869516372681,0.9663715958595276,0.9739441871643066
mos,0.9706804156303406,0.9247646927833557,0.9250723123550415,0.9754273891448975
nya,0.9721716642379761,0.9392956495285034,0.9611929059028625,0.9811753630638123
pcm,0.9673939347267151,0.9401849508285522,0.8849833607673645,0.9395642876625061
sna,0.9723475575447083,0.9256045818328857,0.967658281326294,0.9668457508087158
swa,0.9760866761207581,0.9519233703613281,0.9136093258857727,0.9309719204902649
tsn,0.9741206169128418,0.9386761784553528,0.9679253101348877,0.9699764251708984
twi,0.9719239473342896,0.9433487057685852,0.9606319069862366,0.9833503365516663
wol,0.9703709483146667,0.9282328486442566,0.9719377160072327,0.972332775592804
xho,0.9700537919998169,0.9251477718353271,0.9726603031158447,0.970021665096283
yor,0.9529253840446472,0.9048658013343811,0.9579845070838928,0.9719712734222412
zul,0.9652439951896667,0.9364904165267944,0.9677655100822449,0.979474663734436
