,PER,LOC,DATE,ORG
bam,0.9727794528007507,0.9647824168205261,,0.9516630172729492
bbj,0.9777756333351135,0.9328038096427917,,0.9756816029548645
ewe,0.9743248820304871,0.972869873046875,,0.9866966605186462
fon,0.9788081645965576,0.9531964659690857,,0.9825125336647034
hau,0.9740485548973083,0.9457907676696777,,0.9795650839805603
ibo,0.9763918519020081,0.9512585997581482,,0.985660195350647
kin,0.9783522486686707,0.9691176414489746,,0.9840953350067139
lug,0.9759026169776917,0.9787054657936096,,0.9775871634483337
luo,0.9759314060211182,0.9716140031814575,,0.9638655781745911
mos,0.9784377813339233,0.952850878238678,,0.9777517318725586
nya,0.9840651154518127,0.9547156095504761,,0.9827553629875183
pcm,0.9838346838951111,0.9676657915115356,,0.9653648734092712
sna,0.9779562950134277,0.964025616645813,,0.9806616902351379
swa,0.9802437424659729,0.9656543731689453,,0.9595615267753601
tsn,0.9839872121810913,0.97014981508255,,0.9821752905845642
twi,0.9812517762184143,0.9750397205352783,,0.9882136583328247
wol,0.9760850667953491,0.9576041102409363,,0.9760926961898804
xho,0.9655031561851501,0.9577763080596924,,0.975138247013092
yor,0.9698872566223145,0.9284104704856873,,0.9724023342132568
zul,0.9766848683357239,0.9679449200630188,,0.9834157824516296
