,PER,LOC,DATE,ORG
bam,0.9604829549789429,0.9423688650131226,0.9644305109977722,0.9485114812850952
bbj,0.9744187593460083,0.9239585995674133,0.9565600156784058,0.9777069091796875
ewe,0.9674797654151917,0.9530547261238098,0.9547184705734253,0.9858627915382385
fon,0.9736225605010986,0.933850109577179,0.9613873362541199,0.98041832447052
hau,0.9682629704475403,0.908478856086731,0.9505343437194824,0.966240406036377
ibo,0.9695419073104858,0.9475216865539551,0.9840693473815918,0.9818780422210693
kin,0.9703706502914429,0.9619210362434387,0.9765527844429016,0.9808088541030884
lug,0.9536715745925903,0.9634327292442322,0.9695665240287781,0.9538400173187256
luo,0.9654916524887085,0.9554458260536194,0.9733843207359314,0.9782663583755493
mos,0.9738819599151611,0.939770519733429,0.9442853927612305,0.9810801148414612
nya,0.9754441380500793,0.9374518990516663,0.967072069644928,0.9771636724472046
pcm,0.974082350730896,0.9560613036155701,0.9079132676124573,0.9496845602989197
sna,0.9722124338150024,0.945516049861908,0.9742394089698792,0.9742216467857361
swa,0.9744855165481567,0.9446661472320557,0.9105876684188843,0.9464948773384094
tsn,0.9762684106826782,0.9524897933006287,0.9742240905761719,0.9767205119132996
twi,0.9763389229774475,0.9593634009361267,0.974041223526001,0.9883419275283813
wol,0.9730157852172852,0.9314699769020081,0.9720818400382996,0.9760375022888184
xho,0.9634848237037659,0.9405642151832581,0.9791103601455688,0.9737725257873535
yor,0.9583296775817871,0.9239543080329895,0.9671096205711365,0.96442049741745
zul,0.9686455726623535,0.9519938230514526,0.9729109406471252,0.9835649132728577
