,PER,LOC,DATE,ORG
bam,0.8474684357643127,0.774957537651062,0.8605291843414307,0.8549737930297852
bbj,0.8927322030067444,0.7288771867752075,0.8017257452011108,0.9041739702224731
ewe,0.8895430564880371,0.8243788480758667,0.8326078057289124,0.9420173764228821
fon,0.9029389023780823,0.7363802194595337,0.8043698668479919,0.8985398411750793
hau,0.9005976915359497,0.6869821548461914,0.8680948615074158,0.8738938570022583
ibo,0.9046707153320312,0.8047334551811218,0.9310285449028015,0.9447004199028015
kin,0.8778243660926819,0.867638111114502,0.9300093054771423,0.9526395797729492
lug,0.980178952217102,0.8848059177398682,0.9026283621788025,0.8443117737770081
luo,0.8815403580665588,0.8491258025169373,0.9040735960006714,0.9287171363830566
mos,0.9194920063018799,0.7882988452911377,0.791968584060669,0.9245551824569702
nya,0.9103220701217651,0.8252123594284058,0.8903230428695679,0.9450821280479431
pcm,0.932177722454071,0.839150071144104,0.7396649122238159,0.8410946726799011
sna,0.9075582027435303,0.8044828772544861,0.9043799638748169,0.9011216759681702
swa,0.9238473176956177,0.8737694025039673,0.7857744097709656,0.8749189376831055
tsn,0.9128572344779968,0.8321825265884399,0.9090515375137329,0.9193108677864075
twi,0.9130859971046448,0.8564049005508423,0.8822766542434692,0.941663384437561
wol,0.9154739379882812,0.7980895638465881,0.9276953935623169,0.9210737943649292
xho,0.9098638892173767,0.7947298288345337,0.92173832654953,0.9049941301345825
yor,0.8586902022361755,0.7336381673812866,0.8720114231109619,0.9083657264709473
zul,0.8949522972106934,0.8265488743782043,0.9113040566444397,0.928821325302124
