,PER,LOC,DATE,ORG
bam,0.9538787007331848,0.9380728602409363,0.9615300297737122,0.9279764890670776
bbj,0.9668959975242615,0.9009076356887817,0.9511078000068665,0.9710978269577026
ewe,0.963405966758728,0.948617160320282,0.9474935531616211,0.9830080270767212
fon,0.9688865542411804,0.9301165342330933,0.9564359784126282,0.9762071967124939
hau,0.9610568284988403,0.9040379524230957,0.9279196262359619,0.9641667008399963
ibo,0.9650549292564392,0.9287635087966919,0.9798474907875061,0.9785996079444885
kin,0.9649710059165955,0.955162525177002,0.9680187702178955,0.9765798449516296
lug,0.9489047527313232,0.9605652689933777,0.9645442962646484,0.9615644216537476
luo,0.9586790800094604,0.9508281946182251,0.9684130549430847,0.9732741117477417
mos,0.9675832390785217,0.927183210849762,0.9354244470596313,0.9761351346969604
nya,0.9713173508644104,0.9271782636642456,0.9593470692634583,0.9726168513298035
pcm,0.9717861413955688,0.9440650343894958,0.8894280791282654,0.9400079250335693
sna,0.9638097286224365,0.9406871199607849,0.9675630331039429,0.9697363376617432
swa,0.9700685143470764,0.9427064061164856,0.8946141600608826,0.9360905885696411
tsn,0.9729673862457275,0.9493664503097534,0.9672463536262512,0.9723997712135315
twi,0.9727244973182678,0.9604870080947876,0.9697257876396179,0.9855279326438904
wol,0.9667537808418274,0.9241541624069214,0.9665590524673462,0.9692074060440063
xho,0.9501794576644897,0.9349622130393982,0.959460973739624,0.9651479125022888
yor,0.951797604560852,0.9120330810546875,0.9629574418067932,0.9570805430412292
zul,0.9635963439941406,0.9461630582809448,0.9629399180412292,0.9766834378242493
