,ORG,PER,LOC,DATE,Mean
lug,0.9302367568016052,0.9709740281105042,0.9330648183822632,,0.9447585344314575
kin,0.9313860535621643,0.9619393944740295,0.9307444095611572,,0.9413566191991171
nya,0.9064948558807373,0.9715492129325867,0.937551736831665,,0.9385319352149963
tsn,0.9226222038269043,0.9406141638755798,0.9239038825035095,,0.9290467500686646
wol,0.9049344062805176,0.935865044593811,0.9321532249450684,,0.9243175586064657
twi,0.8924316763877869,0.9495694637298584,0.9212121367454529,,0.9210710922876993
swa,0.8891664743423462,0.9607794284820557,0.9091299176216125,,0.9196919401486715
luo,0.8590306639671326,0.9589644074440002,0.9381683468818665,,0.9187211394309998
pcm,0.8847578763961792,0.9527349472045898,0.9151235818862915,,0.9175388018290201
zul,0.9087804555892944,0.9134478569030762,0.9059802889823914,,0.909402867158254
mos,0.8583961725234985,0.9357175827026367,0.9135077595710754,,0.9025405049324036
bam,0.8457244634628296,0.9396613836288452,0.9187968969345093,,0.901394248008728
ibo,0.8777320981025696,0.9149845242500305,0.8993975520133972,,0.8973713914553324
sna,0.8585216999053955,0.9227237701416016,0.8928711414337158,,0.8913722038269043
ewe,0.870256781578064,0.9150042533874512,0.8849418759346008,,0.8900676369667053
xho,0.896631121635437,0.8866692185401917,0.8795877695083618,,0.8876293698946635
hau,0.8280766010284424,0.9404990673065186,0.8921313881874084,,0.8869023521741232
fon,0.8299325704574585,0.9059342741966248,0.8745386004447937,,0.8701351483662924
bbj,0.7735149264335632,0.8572577834129333,0.7695395946502686,,0.8001041014989217
yor,0.7653391361236572,,0.826824963092804,,0.7960820496082306
