,LOC,PER,DATE,ORG
bam,0.8960142135620117,0.8222905397415161,0.9265892505645752,0.8396162986755371
bbj,0.7659128308296204,0.8397635221481323,0.8523317575454712,0.9073103666305542
ewe,0.9048539996147156,0.8312444090843201,0.7539559006690979,0.940504252910614
fon,0.8683208227157593,0.8323785662651062,0.8877850770950317,0.9368913769721985
hau,0.8494036197662354,0.8247644305229187,0.9423643350601196,0.9509653449058533
ibo,0.8523293137550354,0.8428565859794617,0.9604061245918274,0.9451460242271423
kin,0.9321889877319336,0.8212693929672241,0.9676283001899719,0.942249059677124
lug,0.9481970071792603,0.7903538942337036,0.925668478012085,0.9428209066390991
luo,0.9352060556411743,0.8291171193122864,0.9424224495887756,0.947242021560669
mos,0.8604294061660767,0.821853518486023,0.8336848616600037,0.9333799481391907
nya,0.8693583011627197,0.849250078201294,0.947876513004303,0.9309598207473755
pcm,0.910309910774231,0.8325104117393494,0.7619087100028992,0.9015139937400818
sna,0.8416860103607178,0.8350586295127869,0.9676824808120728,0.9312487840652466
swa,0.9304301738739014,0.8140489459037781,0.9016305804252625,0.8931257724761963
tsn,0.9018831849098206,0.8329408764839172,0.9552664756774902,0.9309763312339783
twi,0.9299936890602112,0.8493692278862,0.93165123462677,0.9656627178192139
wol,0.8287626504898071,0.8377655744552612,0.9295154213905334,0.9306837320327759
xho,0.8106359243392944,0.8226837515830994,0.9233824014663696,0.9207317233085632
yor,0.7609200477600098,0.7671098709106445,0.8758065104484558,0.9046791195869446
zul,0.8877595663070679,0.8360387682914734,0.955456554889679,0.9328743815422058
