,LOC,PER,DATE,ORG
bam,0.8070552945137024,0.6747962236404419,0.8376005291938782,0.7462323904037476
bbj,0.6187860369682312,0.7083196640014648,0.7462002038955688,0.8056875467300415
ewe,0.8191513419151306,0.6904234290122986,0.6274717450141907,0.8604363203048706
fon,0.7376303672790527,0.6886791586875916,0.7726004719734192,0.8499408960342407
hau,0.7209959626197815,0.693234384059906,0.9042286276817322,0.8794143199920654
ibo,0.7907000184059143,0.7150780558586121,0.9231973886489868,0.883706271648407
kin,0.8812278509140015,0.6614754796028137,0.9142138957977295,0.904852569103241
lug,0.9129401445388794,0.7167367339134216,0.8703550696372986,0.8513529300689697
luo,0.8861135840415955,0.6979089975357056,0.8831471800804138,0.8834598660469055
mos,0.7668870687484741,0.6860650181770325,0.7125135660171509,0.8432378768920898
nya,0.8659161925315857,0.7226762175559998,0.8882752656936646,0.8967661261558533
pcm,0.8706551790237427,0.7030661702156067,0.6196238994598389,0.8151109218597412
sna,0.7276261448860168,0.7114461064338684,0.931213915348053,0.8677221536636353
swa,0.914776086807251,0.6612244248390198,0.8505326509475708,0.8121343851089478
tsn,0.8169788122177124,0.6944978833198547,0.9101828336715698,0.8630409240722656
twi,0.8753883838653564,0.7247356176376343,0.8408747315406799,0.9284528493881226
wol,0.7558543086051941,0.6991007328033447,0.8815038204193115,0.8537321090698242
xho,0.6906192898750305,0.7080398797988892,0.9274837374687195,0.8446430563926697
yor,0.6130442023277283,0.5882335305213928,0.7524228692054749,0.8134558796882629
zul,0.8116917610168457,0.6911471486091614,0.9006072282791138,0.8676712512969971
