,LOC,ORG,PER,DATE,Mean
lug,0.8948805035648292,0.9100412659194187,0.9467232708042516,0.8971735034930569,0.9122046359453891
nya,0.8754633590540971,0.9420444978290735,0.9239512598311753,0.8779845656330468,0.9048609205868482
twi,0.9007989783880546,0.8982071330525649,0.9177837292594707,0.8502504297332509,0.8917600676083353
luo,0.8515168313623961,0.9289435843341084,0.8849033619174621,0.8827232501370982,0.8870217569377662
sna,0.8049189748504585,0.8861072458235559,0.9219484297409717,0.9245535530633789,0.8843820508695913
kin,0.825984010910027,0.9297166411559985,0.8680362766897505,0.903121943913851,0.8817147181674069
ibo,0.7575799755509027,0.9040766883374896,0.9209879996433293,0.9284318492284551,0.8777691281900442
zul,0.8383883157193089,0.9091141942671749,0.8489915974002784,0.8981092398525511,0.8736508368098284
tsn,0.7835300696739005,0.9248920106626833,0.8679656618500443,0.9140060301738357,0.8725984430901159
hau,0.7704719499202575,0.8968279240766122,0.9066256564779482,0.9057282639805795,0.8699134486138493
wol,0.7290302632789271,0.9106655903564407,0.9225500221335403,0.8782855758060114,0.8601328628937298
swa,0.8677999195761936,0.8313950411354778,0.8880151025706705,0.8374933466650665,0.8561758524868521
xho,0.7390516423374698,0.8614262609621364,0.9043839830306082,0.913117078712115,0.8544947412605823
bam,0.8157523152738066,0.821128749718903,0.8963412278516121,0.8793778659642787,0.8531500397021501
mos,0.7834880637403902,0.8758088676548152,0.866931326422887,0.8289816226229996,0.838802470110273
ewe,0.8162771131706802,0.9076100111148454,0.8565511738480467,0.7109147288128523,0.8228382567366062
pcm,0.8756594982824949,0.8136978164017538,0.8923776929254738,0.692078827491036,0.8184534587751896
fon,0.7676918771353127,0.8753431318923008,0.8918274131396303,0.7156834777563215,0.8126364749808913
yor,0.5670439745724793,0.8159518995609318,0.7903831889965249,0.8184212040248636,0.7479500667886999
bbj,0.5752814127447878,0.8038410112359383,0.8713354402613691,0.7381865007567493,0.7471610912497112
