layer,model,rank_type,language,cosine
1,mbert,top5,kin,0.8798448172482577
1,mbert,top5,nya,0.8728768244966284
1,mbert,top5,luo,0.8654761306651226
1,mbert,top5,twi,0.8638098890131171
1,mbert,top5,lug,0.8577678273250531
1,mbert,worst5,bbj,0.6899018868223413
1,mbert,worst5,yor,0.6939186113221305
1,mbert,worst5,mos,0.746076061354055
1,mbert,worst5,ewe,0.753425521509988
1,mbert,worst5,pcm,0.756519230929288
2,mbert,top5,kin,0.8939001149945445
2,mbert,top5,nya,0.8794713252550596
2,mbert,top5,luo,0.8794004383025231
2,mbert,top5,twi,0.8774983163003798
2,mbert,top5,lug,0.8740217801812408
2,mbert,worst5,yor,0.7227213096309018
2,mbert,worst5,bbj,0.7231621301019346
2,mbert,worst5,pcm,0.7667647058313544
2,mbert,worst5,ewe,0.7669783381672649
2,mbert,worst5,mos,0.7719232834778823
3,mbert,top5,kin,0.9244518636108993
3,mbert,top5,twi,0.923892857966485
3,mbert,top5,luo,0.9209794138933157
3,mbert,top5,lug,0.9140975049563816
3,mbert,top5,ibo,0.9121483293446627
3,mbert,worst5,yor,0.8116377344379178
3,mbert,worst5,bbj,0.8154598219054086
3,mbert,worst5,ewe,0.8397686024764915
3,mbert,worst5,pcm,0.8418657423613908
3,mbert,worst5,mos,0.8498271030265016
4,mbert,top5,kin,0.9440804867001323
4,mbert,top5,twi,0.9400185648497049
4,mbert,top5,luo,0.9387012650440265
4,mbert,top5,lug,0.9350372413536171
4,mbert,top5,tsn,0.9268705395909099
4,mbert,worst5,bbj,0.8417974145381482
4,mbert,worst5,yor,0.8450566452819032
4,mbert,worst5,pcm,0.857251119304013
4,mbert,worst5,ewe,0.8655239304938873
4,mbert,worst5,mos,0.8744293822870626
5,mbert,top5,luo,0.9535316801690435
5,mbert,top5,kin,0.9533996133061199
5,mbert,top5,ibo,0.9533205922547873
5,mbert,top5,twi,0.9513838771101716
5,mbert,top5,zul,0.9511405314717974
5,mbert,worst5,pcm,0.8902612862648902
5,mbert,worst5,bbj,0.8916196033552095
5,mbert,worst5,yor,0.8958399202916529
5,mbert,worst5,ewe,0.8966692167443114
5,mbert,worst5,mos,0.9167392122281062
6,mbert,top5,ibo,0.9613772622950665
6,mbert,top5,luo,0.9606975944011242
6,mbert,top5,zul,0.9606793290608889
6,mbert,top5,kin,0.9604831546932072
6,mbert,top5,tsn,0.9593343579923952
6,mbert,worst5,yor,0.8931905766586204
6,mbert,worst5,pcm,0.8983304500579834
6,mbert,worst5,bbj,0.9118319308602965
6,mbert,worst5,ewe,0.9136475742637337
6,mbert,worst5,swa,0.9263128963383761
7,mbert,top5,zul,0.942684089908233
7,mbert,top5,kin,0.940420965735729
7,mbert,top5,twi,0.9390842421696737
7,mbert,top5,tsn,0.9319639309094503
7,mbert,top5,ewe,0.9310760624133624
7,mbert,worst5,yor,0.8508846037662946
7,mbert,worst5,bbj,0.8879957439807745
7,mbert,worst5,swa,0.9042115245874112
7,mbert,worst5,bam,0.9072898374154017
7,mbert,worst5,xho,0.9102609226336846
8,mbert,top5,twi,0.9362956193777231
8,mbert,top5,kin,0.9296307540856875
8,mbert,top5,ewe,0.9291875259234355
8,mbert,top5,ibo,0.9288900655049545
8,mbert,top5,fon,0.9248585586364453
8,mbert,worst5,yor,0.8397584706544876
8,mbert,worst5,bbj,0.8851199310559493
8,mbert,worst5,xho,0.8949951300254235
8,mbert,worst5,swa,0.9021601378917694
8,mbert,worst5,bam,0.9062081369069906
9,mbert,top5,twi,0.9552360050953351
9,mbert,top5,kin,0.9498238964722707
9,mbert,top5,ibo,0.9493275926663325
9,mbert,top5,ewe,0.9473800705029414
9,mbert,top5,fon,0.9465885345752423
9,mbert,worst5,yor,0.8887806236743927
9,mbert,worst5,bbj,0.9188132458008252
9,mbert,worst5,xho,0.9270310069505985
9,mbert,worst5,bam,0.9303589921731216
9,mbert,worst5,pcm,0.9313315817942986
10,mbert,top5,ibo,0.9607828259468079
10,mbert,top5,twi,0.9605530649423599
10,mbert,top5,lug,0.9605436391300626
10,mbert,top5,kin,0.9587668787974578
10,mbert,top5,fon,0.9560126753953787
10,mbert,worst5,yor,0.9080673456192017
10,mbert,worst5,bbj,0.933808867747967
10,mbert,worst5,wol,0.9353564370136994
10,mbert,worst5,xho,0.9400527568963858
10,mbert,worst5,bam,0.9416995782118577
11,mbert,top5,twi,0.9642500281333923
11,mbert,top5,ibo,0.96303990483284
11,mbert,top5,ewe,0.9624309164506418
11,mbert,top5,lug,0.9619151883655124
11,mbert,top5,fon,0.9603241911301246
11,mbert,worst5,yor,0.9162583351135254
11,mbert,worst5,xho,0.9255920781029595
11,mbert,worst5,zul,0.9291159466460899
11,mbert,worst5,bbj,0.9309365520110497
11,mbert,worst5,pcm,0.9311432425792401
12,mbert,top5,pcm,0.8557695150375366
12,mbert,top5,twi,0.8390544182979144
12,mbert,top5,ibo,0.8306168019771576
12,mbert,top5,lug,0.828920582930247
12,mbert,top5,fon,0.8260019857149857
12,mbert,worst5,yor,0.6811429262161255
12,mbert,worst5,zul,0.6985240247514513
12,mbert,worst5,xho,0.7027118713767441
12,mbert,worst5,bbj,0.7344674170017242
12,mbert,worst5,wol,0.7422803881076666
