,ORG,LOC,PER,DATE,Mean
hau,0.9996266260121772,0.9990827750080632,0.9995280602215143,0.9919410281512961,0.9975446223482627
ewe,0.9985405176025035,0.9985929568837781,0.9980622510061314,0.9945391454721404,0.9974337177411383
bam,0.9979617983646851,0.9988869925522457,0.9996893036867589,0.992714763878323,0.9973132146205032
ibo,0.9995398881252375,0.9993653304458446,0.9998130360137077,0.9897757762909349,0.9971235077189312
swa,0.9990742805425281,0.9994414115841675,0.999736286579572,0.9898556860690836,0.9970269161938379
twi,0.9996486169956865,0.9996294739586873,0.9989407624396143,0.9876672003047059,0.9964715134246734
luo,0.9995290598832252,0.9998346842512815,0.999182720966661,0.9859316732125177,0.9961195345784213
nya,0.9997715935677374,0.999512728776193,0.9986281009238673,0.9860530979211123,0.9959913802972276
yor,0.999515664603623,0.9975829231727873,0.999324393354428,0.9874832689419559,0.9959765625181985
pcm,0.999628550652898,0.9995349985691768,0.9993116905233781,0.9844931740438856,0.9957421034473346
bbj,0.998976815433944,0.9981437200607732,0.999530103625494,0.9861472281641586,0.9956994668210924
mos,0.9995411927256558,0.9995648510054821,0.9997326444138129,0.9836563487975915,0.9956237592356356
xho,0.9931443782008883,0.9940649796290889,0.9981879227168607,0.9960367466864622,0.995358506808325
sna,0.9998785510319556,0.9995095398493768,0.9993346323488689,0.9820516119166923,0.9951935837867234
lug,0.999643390891751,0.9985612107765715,0.9998774042187352,0.9814186041930404,0.9948751525200246
kin,0.9976126066545061,0.999706432265038,0.9998469608629961,0.9815393783176455,0.9946763445250464
tsn,0.9973751397319478,0.9966678876298952,0.9997222473790575,0.984694624795396,0.9946149748840741
wol,0.9976372845405684,0.9978303886102741,0.9995879644105886,0.9788562434130763,0.9934779702436268
fon,0.9977546330820806,0.9974888230337657,0.9910823301344377,0.980151813293512,0.9916193998859489
zul,0.993540446974187,0.9852091422095309,0.9949265624548073,0.9925758880526938,0.9915630099228048
