,1,2,3,4,5,6,7,8,9,10,11,12
bam,0.91551411151886,0.8957954049110413,0.8886438012123108,0.873498260974884,0.8987920880317688,0.9128117561340332,0.8762246370315552,0.7809820175170898,0.7605376839637756,,,
bbj,0.7509767413139343,0.7302340269088745,0.7619088292121887,0.7825273871421814,0.7847533822059631,0.8113551735877991,0.8048556447029114,0.8217841386795044,0.8365780115127563,,,
ewe,0.8440600633621216,0.7962610125541687,0.8396285772323608,0.9153355360031128,0.9498581886291504,0.951407790184021,0.944774091243744,0.9414379596710204,0.9601632952690125,,,
fon,0.8921794295310974,0.853328287601471,0.8052564859390259,0.8284995555877686,0.8387776017189026,0.8563682436943054,0.8474602103233337,0.8416275978088379,0.8499429225921631,,,
hau,0.8743681311607361,0.8377929925918579,0.8659083247184753,0.9116420149803162,0.9204542636871338,0.9193969368934632,0.9238443374633788,0.9342784285545348,0.9485179781913756,,,
ibo,0.8254378437995911,0.7889661192893982,0.7419254779815674,0.8194335103034973,0.8269097805023193,0.884904146194458,0.8784705400466919,0.8514748215675354,0.8400763273239136,,,
kin,0.9490883350372314,0.9333125352859496,0.927195131778717,0.9256076216697692,0.9240819215774536,0.9128023982048036,0.8968905806541443,0.8997102379798889,0.9229192733764648,,,
lug,0.8844236731529236,0.8545795679092407,0.8687382936477661,0.8959108591079712,0.8721391558647156,0.8725335597991943,0.8805215954780579,0.887803852558136,0.912616729736328,,,
luo,0.9042295217514038,0.920432448387146,0.9394785165786744,0.9266685843467712,0.9220667481422424,0.916425883769989,0.9214695692062378,0.9130771160125732,0.9152920842170716,,,
mos,0.7214276790618896,0.6879801154136658,0.7354341745376587,0.7678892016410828,0.8153842687606812,0.843706488609314,0.8501942157745361,0.8767806887626648,0.894680380821228,,,
nya,0.8715506196022034,0.8884190917015076,0.8964262008666992,0.889881432056427,0.9029585123062134,0.9101117849349976,0.92377108335495,0.9246413707733154,0.9037274718284608,,,
pcm,0.8997916579246521,0.8587905168533325,0.877546489238739,0.8847374320030212,0.8870596885681152,0.8944544792175293,0.9050025939941406,0.9114488363265992,0.9231977462768556,,,
sna,0.7927582263946533,0.7740707397460938,0.8004150986671448,0.851198673248291,0.8639317154884338,0.8649933338165283,0.86610347032547,0.8701802492141724,0.8898577690124512,,,
swa,0.926632821559906,0.8819426894187927,0.8770925402641296,0.9092435240745544,0.904312551021576,0.8904061913490295,0.8993407487869263,0.9110733270645142,0.9403343200683594,,,
tsn,0.8908761143684387,0.8559861183166504,0.814507782459259,0.8856300115585327,0.8911283612251282,0.8939071893692017,0.897541880607605,0.880195140838623,0.9100256562232972,,,
twi,0.9740970134735109,0.9668564200401306,0.955912709236145,0.94326514005661,0.932003617286682,0.9310200214385986,0.920176923274994,0.9104480743408204,0.91522216796875,,,
wol,0.8846384882926941,0.8626344203948975,0.88225919008255,0.9150124788284302,0.944072425365448,0.9466472268104552,0.9591937065124512,0.9646635055541992,0.9793881177902222,,,
xho,0.6575255990028381,0.6580036282539368,0.6876848936080933,0.7292391657829285,0.7675127387046814,0.793107271194458,0.8020681738853455,0.8263347148895264,0.8491758704185486,,,
yor,0.8198506236076355,0.807961106300354,0.8207303881645203,0.8176273107528687,0.7787210941314697,0.8613015413284302,0.8570402264595032,0.8752568364143372,0.8819501399993896,,,
zul,0.8850045204162598,0.8676925301551819,0.8519273400306702,0.8498796820640564,0.8696451187133789,0.8780327439308167,0.8863471746444702,0.8858970403671265,0.8940398097038269,,,
