,PER_cos,PER_euclid,PER_ccos,LOC_cos,LOC_euclid,LOC_ccos,ORG_cos,ORG_euclid,ORG_ccos,DATE_cos,DATE_euclid,DATE_ccos,CKA_proto_tags
bam,0.9990788102149963,0.04292355850338936,0.999077558517456,0.998212993144989,0.05978425592184067,0.9982105493545532,0.9962894320487976,0.08614590018987656,0.9962843656539917,,,,
bbj,0.9989359974861145,0.04613235220313072,0.9989344477653503,0.9971609115600586,0.07535434514284134,0.9971568584442139,0.9983208775520325,0.057952702045440674,0.9983186721801758,,,,
ewe,0.9988323450088501,0.04832873493432999,0.9988306164741516,0.9979438185691833,0.0641285702586174,0.9979408979415894,0.998894989490509,0.04701187461614609,0.9988934993743896,,,,
fon,0.9987542629241943,0.049916841089725494,0.9987524151802063,0.9980087876319885,0.06310753524303436,0.9980060458183289,0.9985383152961731,0.05406859517097473,0.9985364675521851,,,,
hau,0.9988232254981995,0.04851564019918442,0.9988215565681458,0.9961188435554504,0.0881047248840332,0.9961135387420654,0.9973800182342529,0.07238729298114777,0.9973764419555664,,,,
ibo,0.999151885509491,0.04118882119655609,0.9991505146026611,0.9969315528869629,0.07833840698003769,0.9969274401664734,0.9986552000045776,0.05186126008629799,0.9986534118652344,,,,
kin,0.9987891316413879,0.049213770776987076,0.9987873435020447,0.9985082745552063,0.05462181195616722,0.998506486415863,0.9986605048179626,0.05176160857081413,0.9986585378646851,,,,
lug,0.9977046251296997,0.06775735318660736,0.9977016448974609,0.9974024891853333,0.07207808643579483,0.9973993301391602,0.9967561960220337,0.08054458349943161,0.9967524409294128,,,,
luo,0.9988336563110352,0.048300258815288544,0.9988320469856262,0.9984513521194458,0.05565451830625534,0.9984492063522339,0.9975205063819885,0.07041974365711212,0.9975172877311707,,,,
mos,0.998769998550415,0.04960048198699951,0.9987682104110718,0.9981697201728821,0.060503583401441574,0.9981672167778015,0.9988300204277039,0.048373520374298096,0.9988284111022949,,,,
nya,0.9993906021118164,0.03491508588194847,0.9993896484375,0.9981284141540527,0.0611824207007885,0.9981257915496826,0.9985054731369019,0.054674308747053146,0.9985033273696899,,,,
pcm,0.998801589012146,0.048959825187921524,0.9987999200820923,0.9980899095535278,0.06180915609002113,0.998087465763092,0.996957540512085,0.07800714671611786,0.9969540238380432,,,,
sna,0.9983382225036621,0.05765196308493614,0.9983360171318054,0.998038649559021,0.06263279914855957,0.9980358481407166,0.998110830783844,0.06146874651312828,0.9981085062026978,,,,
swa,0.9990212917327881,0.04424339160323143,0.9990199208259583,0.9982253313064575,0.059577520936727524,0.9982230067253113,0.9968354105949402,0.07955624163150787,0.9968317747116089,,,,
tsn,0.9985853433609009,0.05319077894091606,0.9985834360122681,0.9978723526000977,0.06523517519235611,0.997869610786438,0.9984701871871948,0.055315691977739334,0.9984683394432068,,,,
twi,0.9989965558052063,0.04480251297354698,0.9989950656890869,0.9979044795036316,0.06473991274833679,0.9979016184806824,0.998857319355011,0.04780510067939758,0.9988559484481812,,,,
wol,0.9991296529769897,0.041725121438503265,0.9991283416748047,0.9973898530006409,0.07225207984447479,0.9973862767219543,0.9988536834716797,0.047880809754133224,0.9988522529602051,,,,
xho,0.9976739287376404,0.06820634007453918,0.9976708292961121,0.9976233839988708,0.06894442439079285,0.9976202249526978,0.9984301328659058,0.056034427136182785,0.9984281659126282,,,,
yor,,,,0.9950724244117737,0.09927362948656082,0.9950661063194275,0.998275876045227,0.05872265622019768,0.998273491859436,,,,
zul,0.9985288381576538,0.05424518883228302,0.9985267519950867,0.9981555938720703,0.06073840335011482,0.9981529712677002,0.9986264109611511,0.05241328105330467,0.9986245036125183,,,,
