,LOC,PER,DATE,ORG,Mean
kin,0.9789798996691962,0.9058811412616943,0.9885672408220821,0.9915244814732045,0.9662381908065443
luo,0.9790866975278429,0.9122904276948286,0.98196640023088,0.990465467370329,0.9659522482059701
twi,0.9761983527844408,0.9059213946559412,0.9871217698107296,0.9923884114234406,0.965407482168638
lug,0.9858707434762055,0.9072321244304814,0.9851895191455297,0.981433265499968,0.9649314131380462
ibo,0.9710513827423946,0.9034734710412967,0.9921173978881489,0.9888239781564412,0.9638665574570704
tsn,0.9640725658481308,0.906881255021201,0.9867533975681368,0.9887235073664963,0.9616076814509912
ewe,0.9679064626305944,0.9093394582856562,0.9798002326547158,0.9893422109554404,0.9615970911316017
sna,0.9657059199726395,0.8978528169563348,0.9918642307004893,0.9901142333909898,0.9613843002551133
swa,0.9797641372875484,0.9138373280821257,0.9631448062073344,0.9882588350717522,0.9612512766621902
nya,0.9700805069382309,0.9043279040982937,0.9794977702720494,0.9907883974242555,0.9611736446832074
xho,0.9567179824358524,0.9029141116000865,0.9915011288866649,0.987571328420346,0.9596761378357375
zul,0.9689743901474159,0.8950173845962224,0.9832866019644734,0.9889613245825213,0.9590599253226582
wol,0.9593421932147038,0.8963926536161932,0.9877849440621576,0.9859378445675023,0.9573644088651393
mos,0.9496338087055415,0.9096426793417356,0.977169623629907,0.9877716711392536,0.9560544457041095
pcm,0.9722907919525512,0.9158557933891246,0.9498175287048423,0.9841177340813139,0.9555204620319581
yor,0.94555254287435,0.8994711134831472,0.9843127602253371,0.986255408793453,0.9538979563440717
hau,0.9547888533693594,0.9100181488175627,0.9647317087152585,0.9822726468802666,0.9529528394456118
bbj,0.9476418125275171,0.9114342706163961,0.9715166475322528,0.9810786439157062,0.952917843647968
bam,0.9620276335863928,0.8931515264121754,0.9787381751432277,0.9776746157894489,0.9528979877328112
fon,0.9439639708308053,0.9080069961098983,0.9644436188292825,0.9875757941578973,0.9509975949819709
