,DATE,PER,LOC,ORG,Mean
twi,0.9684484601020813,0.9767695665359497,0.9699922204017639,0.9861018657684326,0.9753280282020569
kin,0.9644487500190735,0.9709534645080566,0.968431293964386,0.9858439564704895,0.9724193662405014
ibo,0.9786204695701599,0.9694947004318237,0.9551079273223877,0.9813272356987,0.9711375832557678
tsn,0.9697518944740295,0.9778919816017151,0.963546872138977,0.9702772498130798,0.9703669995069504
lug,0.9696090817451477,0.9684357047080994,0.9724004864692688,0.9701707363128662,0.9701540023088455
luo,0.9727174639701843,0.9685577750205994,0.9623711705207825,0.9762992262840271,0.9699864089488983
ewe,0.9536359310150146,0.9687039256095886,0.965976357460022,0.9816536903381348,0.96749247610569
zul,0.9633119106292725,0.9688945412635803,0.9578498601913452,0.9784224629402161,0.9671196937561035
sna,0.9646773338317871,0.9728013873100281,0.9551525712013245,0.9747684001922607,0.9668499231338501
nya,0.9601318836212158,0.9781064391136169,0.9432940483093262,0.9850452542304993,0.9666444063186646
wol,0.9699729084968567,0.9677932858467102,0.9469176530838013,0.9711928367614746,0.9639691710472107
xho,0.9644589424133301,0.9623503684997559,0.9480383992195129,0.9704158306121826,0.9613158851861954
fon,0.9581575989723206,0.9710900783538818,0.9363316297531128,0.9790425300598145,0.9611554592847824
mos,0.9467194080352783,0.9720054268836975,0.9415013790130615,0.9777370095252991,0.9594908058643341
bam,0.9640865921974182,0.9635496139526367,0.9547013640403748,0.9552369117736816,0.9593936204910278
yor,0.9628271460533142,0.9605514407157898,0.9333956837654114,0.9789522886276245,0.958931639790535
bbj,0.9556099772453308,0.9704993367195129,0.9209049940109253,0.9734712243080139,0.9551213830709457
swa,0.9137704372406006,0.9737683534622192,0.9675021171569824,0.9597427248954773,0.9536959081888199
pcm,0.9125894904136658,0.9797584414482117,0.9634656310081482,0.9540538191795349,0.9524668455123901
hau,0.9337259531021118,0.9641948938369751,0.9293938279151917,0.9708446264266968,0.9495398253202438
