,DATE,PER,LOC,ORG,Mean
kin,,0.9745683073997498,0.9776907563209534,0.9699220061302185,0.9740603566169739
tsn,,0.9775782227516174,0.9734741449356079,0.9707338809967041,0.9739287495613098
nya,,0.9828722476959229,0.9622122645378113,0.9679772853851318,0.9710205992062887
twi,,0.9778821468353271,0.9593076109886169,0.9747143983840942,0.9706347187360128
ewe,,0.9753823280334473,0.9653218984603882,0.9684137105941772,0.9697059790293375
lug,,0.9772835373878479,0.9601935148239136,0.9672813415527344,0.9682527979214987
pcm,,0.9776278734207153,0.9671134948730469,0.9598490595817566,0.9681968092918396
zul,,0.9634523391723633,0.9635283350944519,0.968717634677887,0.965232769648234
swa,,0.9779664278030396,0.9622053503990173,0.9536218643188477,0.9645978808403015
sna,,0.968464732170105,0.9577962756156921,0.9655371308326721,0.9639327128728231
luo,,0.9761292934417725,0.9591816067695618,0.9533688426017761,0.9628932476043701
ibo,,0.9687349200248718,0.9511111974716187,0.9664173722267151,0.9620878299077352
wol,,0.9684235453605652,0.9501739144325256,0.9671328663825989,0.9619101087252299
fon,,0.9679809808731079,0.9447969794273376,0.9622675180435181,0.9583484927813212
mos,,0.9720034003257751,0.9409383535385132,0.96198970079422,0.9583104848861694
xho,,0.9493085145950317,0.9534178376197815,0.9642472267150879,0.9556578596433004
hau,,0.9657521843910217,0.9398594498634338,0.9511626958847046,0.9522581100463867
bam,,0.971764326095581,0.9537103176116943,0.9301005005836487,0.951858381430308
bbj,,0.9653609991073608,0.9184845089912415,0.947714626789093,0.9438533782958984
yor,,,0.9118323922157288,0.9561545848846436,0.9339934885501862
