,DATE,PER,LOC,ORG,Mean
kin,0.9765759706497192,0.9761981964111328,0.9619210362434387,0.9871348142623901,0.9754575043916702
twi,0.9716389179229736,0.9770791530609131,0.9598317742347717,0.9883419275283813,0.97422294318676
ibo,0.9829903841018677,0.9713442325592041,0.9475216865539551,0.9867079854011536,0.9721410721540451
nya,0.9729946255683899,0.9772663116455078,0.9537586569786072,0.9844030737876892,0.9721056669950485
zul,0.9760910272598267,0.9740222096443176,0.9502694606781006,0.9835649132728577,0.9709869027137756
sna,0.974636435508728,0.9786041378974915,0.9455884695053101,0.9829004406929016,0.9704323709011078
lug,0.9695665240287781,0.9956780672073364,0.9634327292442322,0.9514559507369995,0.9700333178043365
luo,0.9742418527603149,0.9706316590309143,0.9554458260536194,0.9782663583755493,0.9696464240550995
tsn,0.9742240905761719,0.9796890616416931,0.9524897933006287,0.9690032601356506,0.9688515514135361
wol,0.9748406410217285,0.9732058644294739,0.9429410099983215,0.9794175624847412,0.9676012694835663
ewe,0.9567512273788452,0.9757879972457886,0.9530547261238098,0.9831939339637756,0.9671969711780548
xho,0.9786072373390198,0.9711520671844482,0.940380871295929,0.9737725257873535,0.9659781754016876
fon,0.9613873362541199,0.9739235043525696,0.933850109577179,0.98041832447052,0.9623948186635971
mos,0.947756290435791,0.9763221740722656,0.9418523907661438,0.9818980097770691,0.9619572162628174
bbj,0.9588326811790466,0.9745585322380066,0.9241928458213806,0.9791458249092102,0.959182471036911
yor,0.9671096205711365,0.9612694382667542,0.9239543080329895,0.978087842464447,0.9576053023338318
bam,0.9644305109977722,0.9606345295906067,0.9396671056747437,0.9604754447937012,0.9563018977642059
swa,0.9116502404212952,0.9803715348243713,0.9629051089286804,0.9629969000816345,0.9544809460639954
pcm,0.9174656867980957,0.9813998341560364,0.9517210125923157,0.9645130634307861,0.9537748992443085
hau,0.95432448387146,0.973525881767273,0.9022125601768494,0.966240406036377,0.9490758329629898
