,PER,ORG,DATE,LOC
bam,0.8697905540466309,0.9103723168373108,0.9394209384918213,0.9237276911735535
bbj,0.8834776282310486,0.9370183944702148,0.9104493856430054,0.8298734426498413
ewe,0.8758078217506409,0.9550418257713318,0.80209881067276,0.9324408769607544
fon,0.8709341287612915,0.9553555846214294,0.9157670140266418,0.8853664994239807
hau,0.8730037808418274,0.9633013010025024,0.9633787274360657,0.8920809030532837
ibo,0.8849194049835205,0.9618562459945679,0.9761967062950134,0.9102149605751038
kin,0.8741714358329773,0.9700778722763062,0.9642941355705261,0.9569912552833557
lug,0.8655840754508972,0.9417212605476379,0.9394307732582092,0.9618722200393677
luo,0.8755277395248413,0.9616624116897583,0.9628086090087891,0.9500152468681335
mos,0.8713850378990173,0.9564170837402344,0.8761261701583862,0.894288957118988
nya,0.8926612734794617,0.9630714654922485,0.9615508913993835,0.9482660889625549
pcm,0.8931266069412231,0.9237753748893738,0.8458374738693237,0.9463388919830322
sna,0.8858767747879028,0.9597347378730774,0.980902373790741,0.87462317943573
swa,0.8697347640991211,0.9417849183082581,0.9341801404953003,0.9665570855140686
tsn,0.8811353445053101,0.9386466145515442,0.967558741569519,0.929781436920166
twi,0.8925439715385437,0.976874053478241,0.9502251744270325,0.9518230557441711
wol,0.8853862881660461,0.9456409811973572,0.9561780095100403,0.8955084085464478
xho,0.8840337991714478,0.941014289855957,0.9782048463821411,0.8509248495101929
yor,0.819116473197937,0.9416139125823975,0.9078055024147034,0.8132709264755249
zul,0.8828778266906738,0.951418936252594,0.9712491631507874,0.9071894884109497
