,DATE,LOC,ORG,PER
bam,0.9353269338607788,0.891755998134613,0.8920595645904541,0.8070690035820007
bbj,0.8940762281417847,0.7836618423461914,0.9239529371261597,0.8241896629333496
ewe,0.8263938426971436,0.900964081287384,0.9454737305641174,0.8253541588783264
fon,0.9011454582214355,0.8544425964355469,0.9387481808662415,0.8144598007202148
hau,0.9508923292160034,0.8623814582824707,0.959980845451355,0.8347485065460205
ibo,0.9711887836456299,0.8897636532783508,0.9500340223312378,0.8239742517471313
kin,0.9620414972305298,0.9335511922836304,0.9647336602210999,0.8128053545951843
lug,0.9439574480056763,0.946488618850708,0.9441335201263428,0.8132110834121704
luo,0.9575160145759583,0.9317513108253479,0.9466668963432312,0.8222606182098389
mos,0.87676602602005,0.8690012097358704,0.9438418745994568,0.8223844766616821
nya,0.9561195969581604,0.9225046038627625,0.9612313508987427,0.8407391309738159
pcm,0.8331046104431152,0.9064485430717468,0.8951241970062256,0.8119179010391235
sna,0.9691169261932373,0.8522437810897827,0.9574238657951355,0.8275380730628967
swa,0.9214257001876831,0.93510901927948,0.9222328662872314,0.8061779737472534
tsn,0.9626339673995972,0.8969882726669312,0.9325030446052551,0.8284886479377747
twi,0.9302324652671814,0.9197300672531128,0.9653799533843994,0.8230814933776855
wol,0.9517092704772949,0.8745093941688538,0.93904048204422,0.8297958374023438
xho,0.9774562120437622,0.8401358723640442,0.9418808817863464,0.8306886553764343
yor,0.9073796272277832,0.7989988923072815,0.9364138841629028,0.7868989706039429
zul,0.9622633457183838,0.8905792236328125,0.9514458179473877,0.8298853039741516
