,DATE,LOC,ORG,PER
bam,0.9438282251358032,0.9180522561073303,0.8650810718536377,0.7594925165176392
bbj,0.8824651837348938,0.8356598019599915,0.9021629691123962,0.766486406326294
ewe,0.8445171117782593,0.877206563949585,0.9325807094573975,0.785466194152832
fon,0.882611095905304,0.8941246867179871,0.9112204313278198,0.7730486989021301
hau,0.9459185004234314,0.8917969465255737,0.9480587244033813,0.7893263697624207
ibo,0.9575336575508118,0.9175162315368652,0.9383020997047424,0.7732030153274536
kin,0.9494447708129883,0.9428878426551819,0.9616736173629761,0.7662298679351807
lug,0.9418317079544067,0.8993334770202637,0.9562866687774658,0.7604177594184875
luo,0.9554611444473267,0.9247487187385559,0.9423521757125854,0.7940465211868286
mos,0.8811050653457642,0.9157395362854004,0.9316157698631287,0.7851252555847168
nya,0.9397913813591003,0.9055711627006531,0.9563676118850708,0.8101277351379395
pcm,0.8149080872535706,0.8909692168235779,0.9076406955718994,0.7915681004524231
sna,0.9481710195541382,0.8974915146827698,0.939458966255188,0.7882431745529175
swa,0.8942027688026428,0.8677328824996948,0.9058576226234436,0.7817678451538086
tsn,0.9564033150672913,0.9010816216468811,0.9339924454689026,0.7931855916976929
twi,0.9252305626869202,0.9238167405128479,0.9587780237197876,0.7809835076332092
wol,0.9431153535842896,0.8875088095664978,0.9298205375671387,0.7974568009376526
xho,0.9702239036560059,0.8830114006996155,0.9309260249137878,0.7675830125808716
yor,0.8867939710617065,0.8452162146568298,0.9150428175926208,0.7452850341796875
zul,0.9524338841438293,0.9029141664505005,0.9483152627944946,0.7763135433197021
