,DATE,LOC,ORG,PER
bam,,0.9331640601158142,0.8603566288948059,0.8168759346008301
bbj,,0.8572806119918823,0.9237703680992126,0.8368603587150574
ewe,,0.898495078086853,0.9408535957336426,0.8300323486328125
fon,,0.9186845421791077,0.9448357820510864,0.8233261108398438
hau,,0.9182425737380981,0.9530178904533386,0.8379945755004883
ibo,,0.9346330761909485,0.9483425617218018,0.8179654479026794
kin,,0.938409149646759,0.9543972015380859,0.8257467150688171
lug,,0.9162442684173584,0.9529738426208496,0.8046696782112122
luo,,0.9405835270881653,0.9415377974510193,0.8380498886108398
mos,,0.9286741614341736,0.9461579918861389,0.8249905705451965
nya,,0.9371736645698547,0.9459424614906311,0.8537905812263489
pcm,,0.9202694892883301,0.8970014452934265,0.8407025933265686
sna,,0.9154424667358398,0.9364468455314636,0.827803373336792
swa,,0.9007483720779419,0.8947098255157471,0.8378116488456726
tsn,,0.9263253808021545,0.9355789422988892,0.8424960374832153
twi,,0.9341223835945129,0.9635174870491028,0.8305858373641968
wol,,0.9037648439407349,0.9388189315795898,0.8479905724525452
xho,,0.904918909072876,0.9421224594116211,0.8085036873817444
yor,,0.8798388838768005,0.9227394461631775,0.8165085315704346
zul,,0.9291205406188965,0.951084554195404,0.823072075843811
