,DATE,PER,ORG,LOC,Mean
kin,0.9493748545646667,0.9529979825019836,0.9635801315307617,0.9639207720756531,0.9574684351682663
twi,0.9278042316436768,0.9639917016029358,0.9635641574859619,0.9482119679450989,0.9508930146694183
nya,0.9349818229675293,0.9679929614067078,0.9564498066902161,0.9367335438728333,0.9490395337343216
lug,0.9173400402069092,0.9822986125946045,0.9475611448287964,0.9472606182098389,0.9486151039600372
luo,0.9434428215026855,0.9436418414115906,0.9420027732849121,0.9420093894004822,0.9427742063999176
ibo,0.9623925089836121,0.9544251561164856,0.9505194425582886,0.8994103670120239,0.9416868686676025
sna,0.9548618197441101,0.9637157917022705,0.9532983899116516,0.8755691647529602,0.9368612915277481
hau,0.935551643371582,0.953873872756958,0.9535331726074219,0.8885338306427002,0.9328731298446655
tsn,0.9422428607940674,0.950768232345581,0.9209364056587219,0.9089698791503906,0.9307293444871902
zul,0.9480260610580444,0.9300711154937744,0.9467800855636597,0.8923084735870361,0.9292964339256287
wol,0.9254341721534729,0.9511735439300537,0.9417292475700378,0.8982045650482178,0.9291353821754456
xho,0.9675999879837036,0.9256146550178528,0.9330986142158508,0.854736328125,0.9202623963356018
swa,0.8837802410125732,0.9505093097686768,0.9074622988700867,0.9370900392532349,0.9197104722261429
mos,0.8635036945343018,0.9482657313346863,0.9416638016700745,0.9021044969558716,0.9138844311237335
bam,0.9230116605758667,0.9376643300056458,0.8377185463905334,0.9199337959289551,0.9045820832252502
fon,0.8785064816474915,0.9348284602165222,0.9246091246604919,0.8779174089431763,0.9039653688669205
ewe,0.8060315251350403,0.9543453454971313,0.9364798665046692,0.8997729420661926,0.8991574198007584
pcm,0.7904549837112427,0.9614350199699402,0.9168581366539001,0.9220991730690002,0.8977118283510208
bbj,0.8461304903030396,0.9491401314735413,0.9122123718261719,0.7926373481750488,0.8750300854444504
yor,0.8758669495582581,0.8822862505912781,0.9226434230804443,0.8008314371109009,0.8704070150852203
