,LOC,PER,DATE,ORG
bam,,,,0.9512527585029602
bbj,0.8837082386016846,,,0.9609004259109497
ewe,,0.9260947108268738,,0.9515658020973206
fon,,0.9012684226036072,,
hau,,0.926677405834198,,0.9699141383171082
ibo,0.9567340016365051,,,0.96443110704422
kin,,,,0.9525396227836609
lug,,0.8986806869506836,,0.9662219285964966
luo,,0.9419561624526978,,0.9590543508529663
mos,,0.8796843886375427,,0.968546450138092
nya,,,,0.9584959745407104
pcm,0.9717488884925842,0.9218329191207886,,
sna,0.9495580196380615,0.9358700513839722,,
swa,,0.9264135360717773,,
tsn,0.9513770341873169,,,0.9594576358795166
twi,,0.9408328533172607,,
wol,,,,0.9479659795761108
xho,0.9258726835250854,0.9220845103263855,,
yor,0.8709954023361206,,,0.9615212678909302
zul,0.9282421469688416,,,
