,LOC,DATE,ORG,PER,Mean
lug,,,0.9925663471221924,0.9566025137901306,0.9887130792651858
kin,,,0.9835875034332275,,0.9835875034332275
wol,,,0.9829419255256653,,0.9829419255256653
hau,,,0.9861528873443604,0.953891932964325,0.982696356517928
nya,,,0.9818545579910278,,0.9818545579910278
xho,0.9842848777770996,,,0.9545760750770569,0.9811017917735236
ibo,0.9867034554481506,,0.974873960018158,,0.9807887077331543
zul,0.9788868427276611,,,,0.9788868427276611
tsn,0.9810402989387512,,0.9738261699676514,,0.9774332344532013
sna,0.9794148802757263,,,0.9547995328903198,0.9767775216272899
luo,,,0.9776092171669006,0.9612237811088562,0.9758536347321102
mos,,,0.9792718291282654,0.9464654922485352,0.97575686446258
bam,,,0.9704195857048035,,0.9704195857048035
ewe,,,0.9673143625259399,0.9522821307182312,0.9657037662608283
swa,,,,0.9587910175323486,0.9587910175323486
yor,0.9594239592552185,,0.957707941532135,,0.9585659503936768
bbj,0.9441595673561096,,0.9640948176383972,,0.9541271924972534
twi,,,,0.9528476595878601,0.9528476595878601
pcm,0.9480125308036804,,,0.943034291267395,0.9474791479962212
fon,,,,0.944150984287262,0.944150984287262
