,LOC,DATE,ORG,PER,Mean
lug,,,0.988423764705658,0.9562643766403198,0.9849781159843717
xho,0.9808493256568909,,,0.9472732543945312,0.9772518894502095
nya,,,0.9755176901817322,,0.9755176901817322
sna,0.9785686731338501,,,0.9445397257804871,0.9749227144888469
zul,0.974821150302887,,,,0.974821150302887
kin,,,0.9734164476394653,,0.9734164476394653
tsn,0.9804447889328003,,0.9638558626174927,,0.9721503257751465
wol,,,0.9699769616127014,,0.9699769616127014
ibo,0.977118968963623,,0.9525107145309448,,0.9648148417472839
luo,,,0.9615408778190613,0.9576583504676819,0.9611248927456992
swa,,,,0.9598110318183899,0.9598110318183899
mos,,,0.9612455368041992,0.926278829574585,0.9574991038867405
yor,0.9491776823997498,,0.9418785572052002,,0.945528119802475
bam,,,0.9425771832466125,,0.9425771832466125
hau,,,0.942040205001831,0.9442170858383179,0.9422734422343118
twi,,,,0.9315776228904724,0.9315776228904724
pcm,0.9316959381103516,,,0.9153384566307068,0.9299433508089611
ewe,,,0.9259112477302551,0.9306635856628418,0.9264204267944608
bbj,,,0.922447681427002,,0.922447681427002
fon,,,,0.907554030418396,0.907554030418396
