,LOC,DATE,ORG,PER,Mean
hau,0.9784956574440002,,0.9834993481636047,0.8988467454910278,0.9763474599370416
lug,,,0.9827277064323425,0.9164904952049255,0.9756308623722622
wol,0.9781910181045532,,0.9761181473731995,0.9396434426307678,0.9750313106572853
twi,0.9652770757675171,,0.9812766313552856,0.9055774211883545,0.9694448102195308
kin,0.9755163192749023,,0.9705156683921814,0.9059256911277771,0.9692184295294419
nya,0.9795466065406799,,0.962479293346405,0.9313846826553345,0.9687698404743986
tsn,0.9720577001571655,,0.9654271006584167,,0.9687424004077911
ibo,0.9796218872070312,,0.9544575214385986,,0.9670397043228149
xho,0.9709020853042603,,,0.9140791893005371,0.9648139178752899
mos,,,0.9712135195732117,0.9020029306411743,0.9637980993304934
zul,0.9650884866714478,,,0.9267194867134094,0.9609775223902294
fon,0.9639042615890503,,0.964466392993927,0.9065009355545044,0.9609201730422254
sna,0.9520676732063293,,0.9706352949142456,0.8972564935684204,0.9577234657305591
yor,0.9605668783187866,,0.952865481376648,,0.9567161798477173
bam,0.9654165506362915,,0.942922830581665,,0.9541696906089783
luo,,,0.9556418061256409,0.930579662322998,0.9529565764325005
bbj,0.9349309206008911,,0.9527387619018555,,0.9438348412513733
ewe,,,0.944557785987854,0.9185633659362793,0.9417726695537567
pcm,0.9167681336402893,,0.9394319653511047,0.9090900421142578,0.9270240113420306
swa,0.923117995262146,,0.9144909381866455,0.9213911294937134,0.9189508815981308
