,LOC,DATE,ORG,PER,Mean
hau,0.9895552396774292,,0.9876328110694885,0.9068068265914917,0.9839645612914607
xho,0.9857804179191589,,0.9864354133605957,0.9388762712478638,0.983434426334669
lug,0.9824802875518799,,0.989893913269043,0.9270812273025513,0.9828414849515231
wol,0.9879276156425476,,0.9800409078598022,0.9546806216239929,0.9823255651402023
zul,0.981856107711792,,0.9857269525527954,0.9509788751602173,0.9819342100395346
kin,0.9883854389190674,,0.9824322462081909,0.9144760370254517,0.981393778099204
ibo,0.9900690317153931,,0.9764902591705322,0.9403008222579956,0.9808468818664551
tsn,0.9856292009353638,,0.9789124131202698,0.946374237537384,0.9802389257359054
nya,0.98772132396698,,0.9763035774230957,0.949040412902832,0.9801461089332149
twi,0.9805874824523926,,0.9849770665168762,0.9134984612464905,0.9788605492070036
luo,0.9878054261207581,,0.9718707203865051,0.9451237320899963,0.977873110546256
sna,0.9754836559295654,,0.98529052734375,0.9155132174491882,0.9767149855505746
mos,0.9796674251556396,,0.9803193807601929,0.9161826372146606,0.9763814728215056
fon,0.9756900072097778,,0.9701281785964966,0.9219872951507568,0.9700267269926252
bam,0.9739116430282593,,0.9648476243019104,0.9293466806411743,0.9671136174561843
yor,0.9679136276245117,,0.9664219617843628,0.9523901343345642,0.9663313233627463
ewe,0.9746766686439514,,0.9613515138626099,0.936524510383606,0.96623166214745
swa,0.9679272174835205,,0.9502663612365723,0.9571883082389832,0.9589887621267786
pcm,0.9523072242736816,,0.9627742767333984,0.9396024942398071,0.9565253775074797
bbj,0.9486207962036133,,0.9604335427284241,0.9241751432418823,0.9528091302457845
