,LOC,ORG,DATE,PER,Mean
lug,0.9359923551068074,0.8904462716467108,0.9395474486505575,0.6731301540270226,0.8597790573577746
kin,0.903648809240902,0.9018249381537241,0.9176372422296126,0.6631302962576571,0.846560321470474
nya,0.8742961916415506,0.9000787100557017,0.883968457939858,0.6777470670334232,0.8340226066676334
sna,0.8476963525087062,0.864933017152633,0.934474834505466,0.6656540589596041,0.8281895657816023
luo,0.8901413560530442,0.8691359715611262,0.8648347772654164,0.6497731663480256,0.8184713178069032
twi,0.8530117489987155,0.8680246914975482,0.8392102456361261,0.6571032599318546,0.8043374865160611
xho,0.8036528363505369,0.8122936511091803,0.9443937812471228,0.6505443754873496,0.8027211610485474
swa,0.8424846178934453,0.8696803191795753,0.820341198080521,0.673442722670015,0.8014872144558891
zul,0.812334639771074,0.8343486911649168,0.8764750552925692,0.6652786775718431,0.7971092659501009
tsn,0.7725175749806049,0.8612433758602992,0.887405518580965,0.6462285278895626,0.7918487493278579
ibo,0.8387559503605414,0.7815247072848088,0.8823549408893137,0.6392361649050502,0.7854679408599285
hau,0.7700914513982913,0.8321980655479942,0.8735388007918425,0.6551055834180487,0.7827334752890442
wol,0.7720733063965791,0.8273315623012952,0.8280418372768208,0.6633533290503959,0.7727000087562728
bam,0.8242512252356949,0.768704435224389,0.8395461374732998,0.6247208563368166,0.76430566356755
ewe,0.7735132540518981,0.8097828448291157,0.7613700491959629,0.5844029986566143,0.7322672866833977
pcm,0.7867438863635062,0.7887771528933293,0.6816928574197799,0.657129349127588,0.7285858114510508
mos,0.747213948901443,0.8138995168759949,0.7292330672029314,0.6172365414375106,0.7268957686044699
fon,0.7046850748453349,0.753187111562464,0.673914939789034,0.5875006721384727,0.6798219495838265
yor,0.6014805164431083,0.7331361333175864,0.7144117120314345,0.5613042714434754,0.6525831583089011
bbj,0.6037803397050491,0.6723534487341795,0.6930698938013659,0.6078139942614847,0.6442544191255198
