,PER,DATE,LOC,ORG,Mean
nya,0.8780711421171586,0.9677531534083184,0.9675012899003854,0.960642701464264,0.9434920717225316
kin,0.8570338630587848,0.9783936965278391,0.9701033950289704,0.9604550349202765,0.9414964973839677
luo,0.8648344796763435,0.9701666743866446,0.9708350754093868,0.957247654504454,0.9407709709942073
lug,0.8611852208793347,0.9749235955215688,0.9654558686386613,0.9547009933799869,0.939066419604888
zul,0.8659237473600889,0.9730738197064707,0.9556638066391014,0.9599532541954968,0.9386536569752894
sna,0.8719713173125917,0.9747453463206976,0.948576590207945,0.9569391138285235,0.9380580919174395
hau,0.865338852444366,0.9702644290101491,0.9498063943742593,0.9663997471711592,0.9379523557499834
twi,0.8636584148761991,0.9574577923114624,0.9596112761382088,0.9692062540476827,0.9374834343433883
ibo,0.8569425700235725,0.9756635081053876,0.9606160051451115,0.9459778696931856,0.9347999882418143
wol,0.8763606357927513,0.9515132043089012,0.9379618738732789,0.9533110653798985,0.9297866948387076
xho,0.8452933596627236,0.9795334145601056,0.9394142300565401,0.9524695521579589,0.929177639109332
tsn,0.8558097582471094,0.9745422110569444,0.9284783577624961,0.9443416675352254,0.9257929986504438
mos,0.8478696947639146,0.9409889559917983,0.951247062562548,0.9498716628477447,0.9224943440415014
bam,0.8547462368618797,0.9630876068102785,0.9584290961083984,0.9068506496482424,0.9207783973571997
swa,0.8587938698019388,0.937147539520532,0.9426885708175538,0.9370759844242385,0.9189264911410657
fon,0.8457640968789236,0.8895079017180055,0.9394082496604825,0.9552531727152478,0.9074833552431648
yor,0.8404093040946075,0.9292695965399328,0.9160385099493329,0.9433470364110045,0.9072661117487194
pcm,0.867320198667801,0.8873893212330688,0.9445233472312029,0.9292212886791844,0.9071135389528142
ewe,0.847571683465605,0.9216781588283713,0.9207593164232403,0.9367273375138571,0.9066841240577684
bbj,0.856317811385175,0.9143825684347481,0.889761502164702,0.9316209749001629,0.898020714221197
