layer,model,rank_type,language,pearson
2,mbert,top5,lug,0.7988548610447204
2,mbert,top5,luo,0.7953652567249627
2,mbert,top5,nya,0.794764013528653
2,mbert,top5,twi,0.7887500942149644
2,mbert,top5,sna,0.7871739329511785
2,mbert,worst5,bbj,0.6040582973708286
2,mbert,worst5,pcm,0.650690327562599
2,mbert,worst5,yor,0.6592668747898672
2,mbert,worst5,fon,0.6801773338907658
2,mbert,worst5,ewe,0.6930359171858209
3,mbert,top5,nya,0.8767754857789025
3,mbert,top5,sna,0.8759105079745572
3,mbert,top5,zul,0.8727338043559524
3,mbert,top5,kin,0.8713992836087452
3,mbert,top5,luo,0.8708338305217702
3,mbert,worst5,bbj,0.7547179538211792
3,mbert,worst5,pcm,0.7758109693681534
3,mbert,worst5,ewe,0.7997612038158713
3,mbert,worst5,yor,0.7998060387222298
3,mbert,worst5,fon,0.8103469936208283
10,mbert,top5,nya,0.9434920717225316
10,mbert,top5,kin,0.9414964973839677
10,mbert,top5,luo,0.9407709709942073
10,mbert,top5,lug,0.939066419604888
10,mbert,top5,zul,0.9386536569752894
10,mbert,worst5,bbj,0.898020714221197
10,mbert,worst5,ewe,0.9066841240577684
10,mbert,worst5,pcm,0.9071135389528142
10,mbert,worst5,yor,0.9072661117487194
10,mbert,worst5,fon,0.9074833552431648
12,mbert,top5,lug,0.820892808151704
12,mbert,top5,nya,0.8201006945299808
12,mbert,top5,kin,0.8081297145594168
12,mbert,top5,sna,0.8030581718343094
12,mbert,top5,luo,0.7993750596394349
12,mbert,worst5,yor,0.6300855847572966
12,mbert,worst5,bbj,0.6407672487412656
12,mbert,worst5,fon,0.6704043166968046
12,mbert,worst5,pcm,0.6726160228944928
12,mbert,worst5,ewe,0.6851229003569496
