,DATE,ORG,PER,LOC,Mean
kin,0.985916256904602,0.9868663549423218,0.886817991733551,0.9805048108100891,0.9828919574344565
twi,0.9819582104682922,0.990746796131134,0.9054672122001648,0.9740455150604248,0.9810409933876177
luo,0.9867245554924011,0.9796178340911865,0.8997994065284729,0.976888120174408,0.9797968770575336
sna,0.9889265298843384,0.98784339427948,0.9005476236343384,0.9598016142845154,0.977623958130834
zul,0.9819629788398743,0.9861457347869873,0.901046633720398,0.9642263054847717,0.976241882391802
nya,0.9773040413856506,0.9851057529449463,0.9004313945770264,0.9672004580497742,0.9753382412467416
tsn,0.9853021502494812,0.9791143536567688,0.9044549465179443,0.9638845920562744,0.9749720910089849
ibo,0.9878148436546326,0.9842677712440491,0.8994036912918091,0.947800874710083,0.9721308618079959
ewe,0.9687938690185547,0.9808815717697144,0.9117903709411621,0.9646048545837402,0.9704876093101
xho,0.9816315770149231,0.9761172533035278,0.9043848514556885,0.9554906487464905,0.9700295117896373
bam,0.9765459895133972,0.972917914390564,0.8883939385414124,0.9599217176437378,0.968513297440186
wol,0.9831116199493408,0.9747483134269714,0.8946171402931213,0.9502473473548889,0.9681918974623592
lug,0.9630218148231506,0.9652084112167358,0.9013806581497192,0.9786686897277832,0.9679019643565802
yor,0.9750471115112305,0.9844039678573608,0.8950791954994202,0.9393849968910217,0.96515744017178
mos,0.9579970836639404,0.9821816682815552,0.9039560556411743,0.9561101198196411,0.964461536232255
fon,0.9653455018997192,0.9808424115180969,0.9032326936721802,0.944638192653656,0.9626578987426958
bbj,0.9667624831199646,0.9785043001174927,0.9021525382995605,0.9335423707962036,0.9586983188556562
swa,0.9300704598426819,0.9671974778175354,0.9041339159011841,0.9696099758148193,0.9548150726503587
hau,0.9493244886398315,0.9742642641067505,0.906728982925415,0.9430282115936279,0.9547703266143799
pcm,0.9221225380897522,0.9682855010032654,0.8989872336387634,0.9686327576637268,0.9521627900168652
