,DATE,ORG,PER,LOC,Mean
sna,0.9899775981903076,0.9878261089324951,0.9056868553161621,0.9817586541175842,0.9852478117767595
twi,0.9843223690986633,0.9920825362205505,0.9165995121002197,0.976928174495697,0.9833759371377039
kin,0.9866703748703003,0.9883524179458618,0.8928916454315186,0.9786822199821472,0.9831246101637212
zul,0.9838672876358032,0.9869633316993713,0.9155203700065613,0.9785018563270569,0.9820464086031976
ibo,0.9884585738182068,0.9846063256263733,0.9047330617904663,0.9763748049736023,0.9819117097716945
luo,0.9878208041191101,0.9803484678268433,0.9025282263755798,0.9778915047645569,0.9807684158715676
nya,0.9783331155776978,0.9827846884727478,0.9086804986000061,0.9753541946411133,0.9777193775014301
ewe,0.9736407399177551,0.983839750289917,0.9188790321350098,0.9777081608772278,0.9774589385260434
tsn,0.9850947260856628,0.9782071709632874,0.9092872142791748,0.9710810780525208,0.9770435568854565
wol,0.9806678295135498,0.9780821800231934,0.9046977758407593,0.9728409647941589,0.9760552715128801
xho,0.9780985116958618,0.9773420095443726,0.9111059904098511,0.9747066497802734,0.9756824995276183
mos,0.9593573808670044,0.9847897291183472,0.9133127927780151,0.9792298078536987,0.9734960406471113
yor,0.9692869186401367,0.9851586818695068,0.9018111228942871,0.9667801260948181,0.9726091405851008
bam,0.9770116806030273,0.964331865310669,0.894745409488678,0.9777535200119019,0.9717994900200311
fon,0.962693452835083,0.9827556610107422,0.9120786786079407,0.9709014296531677,0.9711713648530755
bbj,0.9636020660400391,0.9771347045898438,0.902360737323761,0.9642524719238281,0.9672908654676022
lug,0.962722897529602,0.9710609316825867,0.9076529145240784,0.9667311906814575,0.9659062860206044
hau,0.9529026746749878,0.9782556891441345,0.9178546071052551,0.949223518371582,0.9594615824579253
swa,0.9368018507957458,0.9737920761108398,0.9125515222549438,0.958236038684845,0.9555880704264003
pcm,0.9228382110595703,0.9671214818954468,0.9116027355194092,0.9647215604782104,0.950931162971837
