,PER,LOC,ORG,DATE,SWD_mean
bam,0.005052353418250277,0.008587856396843563,0.007009439415469387,0.0064631526961420604,0.006778200481676322
bbj,0.004580758760766912,0.010488976964097674,0.005107426999529707,0.006550762138886057,0.0066819812158200875
ewe,0.004887223321475176,0.007411384916849784,0.004777830166858621,0.00818076595214734,0.00631430108933273
fon,0.005428802276128408,0.009186795447021723,0.005423263973170833,0.007379912891792628,0.006854693647028398
hau,0.005662338962338254,0.011346744925049279,0.006292922031661874,0.007391448260477773,0.007673363544881795
ibo,0.004567333366594539,0.008968628895672737,0.004639777210286411,0.005007638525967195,0.0057958444996302205
kin,0.005338815350569348,0.005740970901570108,0.004495939686876227,0.004943223684676923,0.0051297374059231515
lug,0.0036671337243205926,0.007116425041658658,0.009203182400597143,0.00808500231596554,0.007017935870635483
luo,0.004649680351121788,0.0076253632905718405,0.005681102269136318,0.00487654429957729,0.005708172552601809
mos,0.005152903786438401,0.008887566590601637,0.004300375725051708,0.009566179781813844,0.006976756470976397
nya,0.005314794761943631,0.007861624138058687,0.004715538311756973,0.007326249487505265,0.006304551674816139
pcm,0.004387801636312361,0.007914092427199648,0.00640886099790805,0.010452203150634887,0.0072907395530137364
sna,0.005275256824006647,0.007618133742198552,0.0052448120482040395,0.005404025935604295,0.005885557137503383
swa,0.004783467704328359,0.005480478605477401,0.00715348130052007,0.009266065269002866,0.006670873219832174
tsn,0.005198942767037806,0.007604413748595107,0.005861815876869514,0.004810197451206477,0.005868842460927226
twi,0.004432630154042272,0.007373266817012336,0.004159858264756622,0.006236931154944614,0.005550671597688961
wol,0.004954112760515272,0.008790408604909317,0.005006520618280774,0.005060056788579459,0.0059527746930712055
xho,0.005770875615780824,0.009503832454356598,0.005619939375719696,0.004989976021988696,0.006471155866961453
yor,0.006637124266489991,0.010319977558538085,0.005358078513836517,0.005996514886646764,0.007077923806377839
zul,0.005362495659937849,0.008865661076015385,0.004623506716598058,0.004990910088963574,0.005960643385378717
