Language,Cosine_Similarity
lug,0.95442045
kin,0.9488334
twi,0.9344108
luo,0.92958814
swa,0.92714274
bam,0.92396027
ewe,0.919443
ibo,0.9172938
nya,0.9158914
tsn,0.9090146
pcm,0.89739275
hau,0.8858955
mos,0.88525206
zul,0.88137925
sna,0.8722389
xho,0.8692428
wol,0.8653009
fon,0.8427196
bbj,0.8305107
yor,0.76895255
