,PER,ORG,LOC,DATE
bam,0.8327581286430359,0.8791667819023132,0.9258297085762024,0.9522303342819214
bbj,0.8325919508934021,0.9133855104446411,0.835034966468811,0.887383759021759
ewe,0.8435418009757996,0.9373541474342346,0.8751839399337769,0.8343427777290344
fon,0.8255109190940857,0.9299613237380981,0.9022253155708313,0.8875965476036072
hau,0.8493908047676086,0.9500781297683716,0.8922111392021179,0.9495381116867065
ibo,0.8315650820732117,0.9465083479881287,0.9197777509689331,0.9624308943748474
kin,0.840512752532959,0.962718665599823,0.938968300819397,0.9552454948425293
lug,0.8162127733230591,0.9554657340049744,0.9085040092468262,0.941653311252594
luo,0.8368874788284302,0.944246768951416,0.9207231402397156,0.9569618701934814
mos,0.8424770832061768,0.9414085149765015,0.9194574952125549,0.8845496773719788
nya,0.8530274033546448,0.9583481550216675,0.9100381731987,0.946810245513916
pcm,0.8366076350212097,0.9110923409461975,0.8985012769699097,0.8076784014701843
sna,0.8402144312858582,0.9439026713371277,0.9081003069877625,0.965476393699646
swa,0.8339440822601318,0.9238874316215515,0.8979364037513733,0.9195645451545715
tsn,0.8413844108581543,0.9198417067527771,0.89378422498703,0.9584027528762817
twi,0.853507399559021,0.9644681215286255,0.9329463839530945,0.938134491443634
wol,0.8494423627853394,0.9322341084480286,0.89285808801651,0.9393448829650879
xho,0.8243069648742676,0.9352860450744629,0.8917339444160461,0.9722836017608643
yor,0.7775800228118896,0.9209804534912109,0.8397675156593323,0.8908140063285828
zul,0.830730140209198,0.9500048756599426,0.9098324179649353,0.9595800638198853
