,PER,ORG,LOC,DATE
bam,0.5903418064117432,0.6751301884651184,0.6967304944992065,0.7824051380157471
bbj,0.6559682488441467,0.7156180143356323,0.46220821142196655,0.6703824996948242
ewe,0.6245294213294983,0.8008982539176941,0.7799791693687439,0.5566767454147339
fon,0.6203061938285828,0.7857203483581543,0.6260601878166199,0.7290228605270386
hau,0.6218184232711792,0.8428256511688232,0.6123771667480469,0.8727474212646484
ibo,0.6349104046821594,0.8542195558547974,0.6890232563018799,0.9042519927024841
kin,0.6017269492149353,0.8682355284690857,0.8596247434616089,0.8882175087928772
lug,0.6392030119895935,0.8108216524124146,0.8725243210792542,0.7913451790809631
luo,0.6451061367988586,0.8370336294174194,0.8311134576797485,0.8560859560966492
mos,0.6246302723884583,0.7865950465202332,0.6861103773117065,0.5904425978660583
nya,0.6475616097450256,0.8632575869560242,0.796576201915741,0.8672234416007996
pcm,0.6476272344589233,0.7942114472389221,0.7864512801170349,0.5695602297782898
sna,0.6406213045120239,0.8645801544189453,0.6988244652748108,0.9066935181617737
swa,0.5780836343765259,0.8024632930755615,0.8639804124832153,0.7804644107818604
tsn,0.6226213574409485,0.803530216217041,0.7338215708732605,0.8768750429153442
twi,0.6505372524261475,0.8948562145233154,0.8060677647590637,0.7890788912773132
wol,0.6349645853042603,0.8250007033348083,0.6549899578094482,0.8531522154808044
xho,0.6379116177558899,0.8296622633934021,0.5762202739715576,0.9132434129714966
yor,0.4923236072063446,0.7501203417778015,0.481284499168396,0.699305534362793
zul,0.6265311241149902,0.858635425567627,0.7138521075248718,0.8704163432121277
