,PER,ORG,LOC,DATE
bam,0.7465430498123169,0.8220351338386536,0.8360486030578613,0.8765963912010193
bbj,0.7753741145133972,0.8518011569976807,0.6795058846473694,0.8190600275993347
ewe,0.769366979598999,0.8965005278587341,0.8470224738121033,0.7114671468734741
fon,0.7708752751350403,0.9024166464805603,0.7882080078125,0.8435156941413879
hau,0.7647415399551392,0.9272101521492004,0.7806138396263123,0.9316427111625671
ibo,0.7688648700714111,0.9270184636116028,0.8321528434753418,0.9464727640151978
kin,0.7737603187561035,0.9376422762870789,0.8931968808174133,0.9382004141807556
lug,0.7877992987632751,0.9046944379806519,0.9111158847808838,0.902275800704956
luo,0.7600678205490112,0.9139841198921204,0.9016638398170471,0.9242585897445679
mos,0.7724400162696838,0.9017108678817749,0.8230488896369934,0.8013187646865845
nya,0.7924251556396484,0.9302982687950134,0.8841732740402222,0.927908718585968
pcm,0.7832056879997253,0.8830969333648682,0.8647645711898804,0.7386794686317444
sna,0.7795727252960205,0.9335041642189026,0.7766542434692383,0.9560303688049316
swa,0.741797149181366,0.8948431015014648,0.9102373123168945,0.8841756582260132
tsn,0.7683550119400024,0.8819138407707214,0.8402072191238403,0.9308971762657166
twi,0.7888103127479553,0.9511051177978516,0.8864533305168152,0.887664258480072
wol,0.7791728377342224,0.9108031392097473,0.8021693825721741,0.9169508814811707
xho,0.7727718353271484,0.9004180431365967,0.754896342754364,0.958577573299408
yor,0.6898319125175476,0.8811777830123901,0.6877032518386841,0.838973879814148
zul,0.7713104486465454,0.9121052622795105,0.8360830545425415,0.9325160980224609
