,PER,ORG,LOC,DATE
bam,0.5552113056182861,0.7219670414924622,0.8123708963394165,
bbj,0.5438984036445618,0.7481269240379333,0.6530216932296753,
ewe,0.571732759475708,0.7475128769874573,0.761368989944458,
fon,0.5329319834709167,0.7862827181816101,0.7615517377853394,
hau,0.5992003679275513,0.8344734311103821,0.7319031953811646,
ibo,0.5639232397079468,0.7847392559051514,0.8256638646125793,
kin,0.5932206511497498,0.8524102568626404,0.8159056305885315,
lug,0.5509165525436401,0.8450040221214294,0.8126018643379211,
luo,0.5998241305351257,0.7232378125190735,0.7624268531799316,
mos,0.5506371855735779,0.807657778263092,0.7416856288909912,
nya,0.6439958810806274,0.8237987756729126,0.8071677684783936,
pcm,0.5730651617050171,0.6947870850563049,0.7584757804870605,
sna,0.5711066722869873,0.8251073956489563,0.8076781034469604,
swa,0.6001518964767456,0.7935846447944641,0.792595386505127,
tsn,0.5638945698738098,0.8102812767028809,0.7914908528327942,
twi,0.6223258376121521,0.8435787558555603,0.8045742511749268,
wol,0.5938023328781128,0.7946291565895081,0.6793407201766968,
xho,0.5255926847457886,0.8209267258644104,0.701521635055542,
yor,,0.7103911638259888,0.5816354155540466,
zul,0.6016131043434143,0.8572848439216614,0.7647004127502441,
