,PER,ORG,LOC,DATE
bam,0.8693995475769043,0.8827512264251709,0.9433006644248962,
bbj,0.8699254393577576,0.935261607170105,0.865205705165863,
ewe,0.8708325028419495,0.9434975385665894,0.9174966812133789,
fon,0.8595556020736694,0.9526351690292358,0.923304557800293,
hau,0.8801246881484985,0.959261417388916,0.9187239408493042,
ibo,0.8634735941886902,0.9531005024909973,0.9402037262916565,
kin,0.8784430623054504,0.9554452300071716,0.9402718544006348,
lug,0.8573004603385925,0.9503144025802612,0.928209125995636,
luo,0.8640817403793335,0.9435657262802124,0.9358840584754944,
mos,0.8661502599716187,0.9515142440795898,0.9273051023483276,
nya,0.8890529274940491,0.9451512098312378,0.9292760491371155,
pcm,0.8744335174560547,0.905190646648407,0.9329091906547546,
sna,0.8702934384346008,0.9448083639144897,0.9236289858818054,
swa,0.8789182305335999,0.9110339283943176,0.9228755235671997,
tsn,0.8784024715423584,0.9318245053291321,0.9228276014328003,
twi,0.8819248676300049,0.9627677202224731,0.938887357711792,
wol,0.8889873027801514,0.9368210434913635,0.9100633859634399,
xho,0.8502861857414246,0.9421270489692688,0.9058630466461182,
yor,0.8449147939682007,0.9292235374450684,0.8755159378051758,
zul,0.8672956824302673,0.9532203078269958,0.9219378232955933,
