,LOC,ORG,DATE,PER,Mean
kin,0.9783675670623779,0.9868757724761963,0.9863325357437134,0.9015541076660156,0.9825624909613702
twi,0.9748021960258484,0.9913287162780762,0.9813333749771118,0.9044042229652405,0.9812584284722335
luo,0.9762969017028809,0.9797705411911011,0.985457718372345,0.9056617617607117,0.9793297000757353
sna,0.9604173302650452,0.9854333400726318,0.9879786372184753,0.8993028998374939,0.9767046741300368
zul,0.9593325257301331,0.9877895712852478,0.9849832653999329,0.8978524208068848,0.9761162331410906
nya,0.967549741268158,0.9858598113059998,0.9757391810417175,0.9051795601844788,0.9752615985907908
tsn,0.9597837328910828,0.977701723575592,0.9846637845039368,0.9072303771972656,0.9729974734501576
ibo,0.9462301135063171,0.9856943488121033,0.9883149862289429,0.8963057398796082,0.9721988596002574
ewe,0.9681804776191711,0.9826384782791138,0.9668351411819458,0.9061548113822937,0.9715057506648888
xho,0.9458440542221069,0.9826017022132874,0.9882211685180664,0.8973517417907715,0.9710432442780242
wol,0.9496582746505737,0.9784092903137207,0.9838877320289612,0.8942304253578186,0.9694482799902988
lug,0.979155957698822,0.965796947479248,0.9596058130264282,0.9062315821647644,0.9672105755080075
bam,0.9563305377960205,0.9706849455833435,0.974594235420227,0.8855084180831909,0.9659167069775538
yor,0.9351716041564941,0.9851043224334717,0.9766346216201782,0.8961538076400757,0.9645426282732505
mos,0.9535750150680542,0.9828357100486755,0.9531517624855042,0.9018455147743225,0.9622214804171264
swa,0.9803270697593689,0.9744744896888733,0.932996392250061,0.9081507325172424,0.9617418592057516
bbj,0.9367923140525818,0.9802770018577576,0.9667385220527649,0.9081713557243347,0.9604330915478584
fon,0.9386590719223022,0.981644868850708,0.9622310996055603,0.9066371917724609,0.9599913469762626
pcm,0.9712890982627869,0.9729591012001038,0.9313633441925049,0.9113712310791016,0.9577944103501287
hau,0.9331861734390259,0.9787726998329163,0.9575726389884949,0.9058775901794434,0.9557131353638616
