,LOC,ORG,DATE,PER
bam,0.9985103607177734,0.9931977391242981,,0.9951901435852051
bbj,0.9985609650611877,0.9978550672531128,,0.9937102198600769
ewe,0.9995972514152527,0.9890291094779968,,0.9852994084358215
fon,0.9931730031967163,0.9904457926750183,,0.9926069974899292
hau,0.999609649181366,0.9961593151092529,,0.9910451769828796
ibo,0.9982670545578003,0.9991554617881775,,0.9981225728988647
kin,0.995588481426239,0.9989760518074036,,0.9973486661911011
lug,0.9879116415977478,0.9953154921531677,,0.9980860948562622
luo,0.9855088591575623,0.9922579526901245,,0.9997162222862244
mos,0.990273654460907,0.9906549453735352,,0.9868157505989075
nya,0.9908216595649719,0.9850608706474304,,0.997919499874115
pcm,0.9917082786560059,0.9881529211997986,,0.9998056292533875
sna,0.9957016110420227,0.9988826513290405,,0.99819016456604
swa,0.9918586611747742,0.994674563407898,,0.9980197548866272
tsn,0.9961439967155457,0.9840456247329712,,0.9992437958717346
twi,0.9929181337356567,0.9993121027946472,,0.9981374144554138
wol,0.9951668977737427,0.9764991402626038,,0.9983679056167603
xho,0.9977307915687561,0.9956488609313965,,0.9942701458930969
yor,0.9980466365814209,0.9989598989486694,,0.998294472694397
zul,0.9993050694465637,0.9996985793113708,,0.9929398894309998
